Genes	PAU89988T_24h
JPH3	-0.0715200123668172
ACBD7	0.166691663618159
GNAI2	-0.0606384637752182
PARPBP	0.00868887169654808
FBXL3	0.158897588413105
NDUFS3	-0.264043438251235
TMEM222	-0.242488271274118
RNASE4	-0.286103937998925
FBXL14	-0.201875455064982
MCUR1	0.133463349424246
PIF1	-0.196940246081553
R3HDM4	-0.0109525858111601
DNTTIP1	-0.0758287207477712
FARSA	-0.128474633819739
PEBP4	-0.406984019559655
TRIM33	0.122033249594105
FLJ23867	0.037056443194242
POLR3F	-0.0546074838442241
NBEAL2	-0.21568651069138
PPP1R3C	-0.045899206985216
PSMA3-AS1	0.225809428310879
RUVBL1	-0.104173604853454
TMED9	-0.378665820518057
UBE2H	0.0864672068470744
C6orf62	-0.0474048175269113
ZC3H15	0.096450653265105
FBXO18	-0.0624593211507056
DCPS	-0.127664032961229
TFAP4	-0.0451774427116094
LOC101927550	-0.188974237765814
NAA38	0.0335795226745752
PACRGL	-0.147455850104788
LINC00888	-0.0463064317347849
C11orf73	-0.143358326097401
YIPF6	0.0432324045947974
GSTM1	-0.0396327357652356
SLC22A5	0.120089907748997
DMKN	-0.0359667094058025
TNRC18	0.0289568537821294
RASA3	0.0125275018608884
RTKN	-0.301507425937119
PPP2R1A	-0.283839724449718
RACGAP1	-0.161641447387218
HYAL2	0.110388328728327
ZNF480	0.277140614366535
SH3BP5	0.189769635216712
OAS1	0.138148397145254
PRKCE	0.189142602167081
MYBL1	0.132495977925918
P2RX5	-0.210057565626804
SOCS2	0.114440927535037
DLST	-0.176192547237711
MOGS	-0.153777297860341
FBXO33	0.129698987036473
ING2	0.195213698782987
AGTPBP1	-0.0272831152443622
ZIC2	0.112561506984756
ZBTB24	0.150094440593895
ADSL	-0.153396483139912
SETD1B	0.173132145368385
HNRNPU-AS1	-0.0600230699719011
PQLC1	0.0755050132581188
BRD4	0.0201431063642534
NUDCD1	-0.00424077874524453
TMEM65	0.203785856784435
ZNF225	-0.345115931908176
GBAS	-0.0137327587971185
NUBP2	-0.297439797876208
ANXA11	-0.0674779681154707
COMMD4	-0.451180231355919
SERINC5	0.0749261260133309
NELFE	-0.147331221977677
TRAK2	0.122901801740648
TXNRD3	-0.102038243240912
ELK3	0.109793226555169
LAMP3	0.374939949762318
PJA1	0.142572804909892
OSTC	0.000432805912243595
SH3BGRL3	0.0734386642289779
FEM1A	-0.0423003564107605
RFC5	-0.111180432615042
SMIM19	0.0114795038304383
MSI2	0.00555946125294327
ME3	-0.102483694840149
EMC8	-0.272540757668099
LIN9	0.186135176059817
PRKAG2	0.214207374172366
PPP1R15A	0.15347445952484
CMPK1	0.126424822953052
KLF12	0.301305645580737
TMEM64	0.130758912587581
TSC1	0.205413648201645
HMOX2	-0.0919148134881009
TP53I11	0.182294040416516
ZNF500	-0.389649666856551
SDHD	0.111684846696175
TTF2	-0.0642072773917528
FAM109B	-0.0684601123172526
TALDO1	-0.197590302023094
ALDH3A1	-0.246941274571241
USP12	0.178760927785247
PMM1	-0.225982395840013
ZNF197	0.115927090898421
KBTBD8	-0.124627301564269
LYSMD4	0.252718940885688
H3F3C	0.165897219530985
PHB2	-0.189563013712776
HPS3	0.000849917079746909
TSN	-0.0284023579318085
RBM43	0.152744060823178
CCT6P3	0.270332098584898
LEPROT	-0.115328472448468
TMEM18	-0.206971468247216
NCK1	0.148255129124731
SURF2	-0.025581731709881
CRNKL1	0.0533505807979751
ZMYM4	0.0831359725101919
STK17A	0.118709132341418
EWSR1	-0.166254524044334
STT3B	-0.0166014318413508
CAD	-0.193396207522095
RPL23AP82	-0.120134526742234
MYL9	-0.0525257525696402
TMEM243	0.0615143648907557
EAF2	0.137680718719087
UBE2E3	-0.26297778947501
APBB1	-0.0422869951485692
ABHD3	-0.0488523030232511
LACTB	0.167681855720895
HSD17B8	-0.406776841281537
AIFM2	-0.2187499923598
PTX3	0.166061180303
UNC5A	-0.284536404297799
KRT8	-0.34909201151428
CAPN8	-0.0261869074570749
ANKRD54	-0.148028857682484
CDKN2D	-0.203559451489208
HELQ	0.345841731085354
CPSF3L	-0.204533066861921
SLFN12	-0.182876814422368
RUFY1	0.0606423026223926
PCBP4	-0.159890010277788
IL1RAP	0.210097681913616
DSC2	0.190820067079033
PSMD9	-0.132847837936901
FAM91A1	0.00484923052782893
CASD1	0.166953722492132
ZFP41	0.0335985737542885
ECE2	0.0539112088891667
INPP5K	0.0387916263504371
TAF6	-0.0670825229965004
RAD18	0.0696385437920375
TMEM41B	0.399253615120337
METRN	-0.438526039020922
RPS19	-0.343399592747394
AZIN1	-0.0240700896654094
C11orf49	-0.11219703835298
HACD3	0.0167175169203393
U2AF2	-0.174146527270223
SPIN1	0.0580180382359865
BAZ2B	0.184233505859197
SEC62	0.0931401504304814
RASSF1	-0.0242241380988215
CDC26	0.247429152669572
APITD1	-0.072681734727297
WDR89	0.161991079370838
ELL2	0.158370237516113
COG6	0.0384824808535225
YIF1A	-0.108236557116957
LUC7L2	0.158130328507438
ISG15	-0.120826738519995
ELMSAN1	-0.0189022075168914
PITPNM1	-0.121151133091195
UTP23	0.140594552377197
TCF25	-0.0981961473741935
LINC00673	-0.0497348411014764
COG1	-0.175451454784281
SRPR	-0.107072757154382
NUP160	-0.120587996261447
SPC25	0.0757498574804156
EIF3E	0.0287144999059343
SGSH	-0.147840277535813
NUP133	-0.0693384775799091
POLDIP3	-0.173747950886309
KLHDC3	-0.208899755801296
LOC389247	0.224895184863784
SNRNP70	-0.0627448861653273
DSP	0.202352763337022
IRF3	0.00409131195600221
BRMS1	-0.113090175236627
ATP6V1G2-DDX39B	-0.715750132659564
SLC41A2	0.188686312258566
N6AMT2	-0.124363713769884
ZNFX1	0.0795523554874267
LAMTOR4	-0.181834646230477
GLIPR2	0.0882059013061736
EIF4G1	-0.0723265651612426
RCOR3	0.206896155457942
ZC3H12A	-0.0544641357866875
PIGN	0.0973946063119482
ZNF211	0.332907349199672
EEF2	-0.134579586735851
ACACB	-0.126419798248501
C4orf3	0.164438254055911
SEC61A1	-0.192585798302506
RDX	0.172855775489035
YAF2	0.227763774924605
ASCC1	0.130305027911603
SLC30A9	0.0416469947256051
PLBD2	-0.132744559437381
BET1	0.190734282943104
RPL37	-0.149331795341688
TMEM25	-0.031007923647385
FAM171A1	-0.0128226407241314
C9orf41	0.0422307552372185
DBNL	-0.147439850454308
ATXN2	0.282273603597408
IFT81	-0.0236779003086598
EPG5	0.134534309393671
KLF13	0.201343801088031
TAPT1	0.216308829997307
ORC5	0.0735201876272242
ZC3H7A	0.0140278458913707
SLC2A4RG	-0.277483158980911
DGKZ	-0.139105890982074
POC1B	0.0713251820249567
SNORA64	-2.30390429616579
DGUOK	-0.0265918534437208
ECSIT	-0.226543100853831
KIF5B	0.105646478863788
RNF213	0.188537577304063
UBL3	0.106275800061454
NCAPD2	-0.168128521491852
PMF1	-0.148347642217614
GPATCH2	0.215688385281809
ABCE1	0.0637504904673021
TLR6	0.295619288362691
NET1	0.0261902180421423
GNB2L1	-0.269807241469922
BIRC2	0.0290300104157089
ZBED8	0.17706421059776
DUS2	-0.0115293820137743
NFKBIE	-0.0674804370389901
FAM177A1	0.229848557817188
CACTIN	0.0712180865752772
PSENEN	-0.192276521293
TUBA1B	-0.246811106587726
BTBD1	0.0506076971040077
SNX11	-0.162652464841368
DOK7	-0.0495176170461096
PPDPF	-0.241127934858342
RPL13	-0.23051978343041
MPHOSPH10	0.117137714915216
ZNF561	0.184287750514473
AP1G2	-0.207335464431894
DGCR2	-0.0165579626630619
ZCCHC10	0.245939001829719
AIMP2	-0.162540565664715
CEP170	0.184737482697968
SHMT2	-0.169987621995589
LINC00634	0.40648688458801
CRAMP1L	-0.0238589104490741
C6orf15	-0.204238294892604
KIAA0101	-0.187738052941572
FRMD8	-0.0332180451854782
SFXN4	-0.200981187527361
ANKRD13C	0.111254474509105
MNS1	0.197618953794287
RHPN1	-0.45226689593227
MOCS2	0.0805229881995917
DCXR	0.0356461038064833
SNX6	-0.0263062148066586
UBTF	0.0462503074346969
RALGAPB	0.122067887602114
ZNF451	0.0763444551839516
TMEM101	0.105481816825389
TMEM132A	-0.204698131733715
SH3BGRL	0.159075590328343
THNSL1	-0.073214984440364
CYTH3	0.171218437148378
FEM1C	0.232909972649975
BTBD3	0.14563950100422
SLC52A3	-0.340969135279118
C5orf45	0.0281558710718488
ECH1	-0.0180297421243187
TMEM258	-0.233060748090893
CYC1	-0.254667198899361
INTS1	-0.12778597025717
PHF11	0.271502265264106
LOC100506083	-0.190155985218519
FAM193B	-0.153312418057819
CA11	-0.252866261875533
RCN2	-0.051533385744392
KIF13B	0.200628733690261
RHOF	-0.0306149303493877
MARVELD3	0.173853765443042
RBM18	0.100841678138253
SLC10A7	0.403144646803588
PDCD11	-0.0369371716175495
UBE2L3	0.161393205449734
PGAM5	-0.256687275967113
ALPP	-0.106323333544368
H2AFZ	-0.269031344140272
MICALL1	0.0117449848348503
FAM103A1	0.159437864349441
PRSS8	-0.326470230772049
KMT2B	0.0506501091777394
S100A13	-0.0730838365834874
PABPN1	-0.00658904683062467
PDE6H	0.620444587097006
TRPC1	0.0886040841662304
COTL1	-0.09155220604924
AGPAT5	-0.0187776397222166
FAM160B2	-0.210856322289648
PPIAL4G	-0.684851726275325
ENGASE	-0.209146829923547
STRN3	0.134079221247297
OGFOD3	-0.140136859793863
POLR1D	0.0764969505353692
CCDC51	-0.339824475395414
MOV10	-0.173511101542604
SLC25A11	-0.213145018945814
TMEM123	0.0827818231922937
LETM1	0.00335097946528062
ZNF571	0.125816669595681
PSPH	-0.158741382669485
CKS1B	-0.0754431550087853
DEDD2	-0.159227423408082
PTBP3	0.104545135284523
SMC5	0.152015263259857
C2orf27A	0.66459557850831
APOA1BP	-0.0715435047720092
RANBP3	0.0243594468879369
MAP1S	-0.0446294376011078
FAM86DP	0.265767395528965
UBXN7	0.165764344932953
DEK	0.0600014801208406
ASB16	-0.331912182980755
TUSC2	-0.035559431481508
PDRG1	-0.296721907715268
HK2	0.135285198586524
ERI1	0.130437566311439
HMGN2P46	0.0114041382088863
HINT3	0.177793751696287
C1orf131	0.164653046758524
CMPK2	0.309593335284544
INPP5B	-0.200651895520664
CEP120	-0.00120037511137649
ARFIP2	-0.122772089615579
SPAG7	0.166494673056275
TMEM184B	-0.115924109771093
MARCH7	0.030080475260875
POFUT1	-0.143044046471347
PDPK1	0.15192110065738
RRP8	-0.113051768162246
GPD2	0.0335517494600577
SNRNP25	-0.249946058608212
WIZ	-0.0505563917286596
LOC101927045	0.179870281389376
BNIP3L	0.300244841982249
HYAL3	0.417507963847018
RNF5P1	-0.181776614169841
ZNF383	0.0978399477339007
FGF2	-0.00462809231446687
PRPF38A	0.0520273447132809
TEX261	-0.17242174135312
UBE2B	0.15313254398556
RPS16	-0.167320326272341
FBL	-0.194674920771064
EIF5A	-0.276797638727864
RLN2	-0.105806391179672
UCHL5	0.101971948008395
ZNF865	0.170275674805593
EMG1	-0.224759260744338
CCT8	0.0136203218292401
SUN2	-0.223969690248276
TACC1	0.0923190206594917
ZNF485	0.48587977506558
CDK13	0.108508822695248
HSPA4	0.0182262571789931
DERL1	0.0452506140400271
INTS8	0.0460931504500897
GATAD1	0.170251049785351
CDKN2B	0.3189282933692
ZFAND2B	0.128286249574648
TCERG1	0.0849209892477267
CLN5	0.0335176623472853
GRAMD1A	-0.0160516623356171
KLF6	0.0433534168180483
CDS1	0.226277534958958
CCDC66	0.208254808692663
ZCCHC3	-0.0908379862076973
DEF6	-0.326094771014526
IVNS1ABP	-0.0666151015670415
MKL2	0.0645514858277858
SMARCD2	-0.1411641548638
CPD	0.00465235209527659
LINC00963	-0.379958980254469
C11orf24	0.158185365405664
FAM200B	0.291290456483252
IL1B	0.077344008963923
PSMD8	-0.0640764380421714
IDH3B	-0.032231316392819
CDC42EP2	-0.038497518853478
CSE1L	-0.00181444716503698
UHMK1	0.0739590655615201
ALG8	0.0102680636286987
PIK3R1	0.3204992308048
UBN2	0.211637385012313
FANCM	0.0923845219020625
CLEC4A	-0.591870858324316
SLC44A1	0.0654990123634311
INO80D	0.275467906930111
CHMP1A	-0.301725193464853
WTAP	0.036636369228142
FOXQ1	0.174271935032578
LARS2	-0.143912832638474
TRMT10C	0.0177363560666999
SCARB2	0.0750275585357203
AARS	-0.0569263788717471
G2E3	0.181235383085042
CDC42BPB	0.0366664298268589
SEC24C	-0.164764266547094
RIT1	0.0109551831161632
FRMD5	-0.0608310808709951
RABIF	0.156639245649158
POLR2G	-0.101083517016277
TOP3A	0.00118592364932768
LUZP1	0.177993724545897
C12orf75	-0.185171697413072
PDLIM1	-0.0786183216726535
CHEK1	-0.0126730855142734
ERBB3	0.0056742783285566
CPNE2	0.0771593776068835
MRPL14	-0.147901064217501
ZNF613	-0.0505067777777641
NCS1	-0.077229261530027
MAP2K6	-0.48182524408915
TRIM37	0.00522784854446012
ITGA3	-0.187752236532948
B4GALT6	0.25569628874459
SSR2	-0.213956498361688
MRPL28	-0.233437313060622
CTSV	0.266799854803335
ALG2	0.24356630649976
NOMO1	0.0759365161545968
ZNF267	0.263193674098475
ANO6	0.131632882134622
ZNF446	-0.469024851852299
NAA50	0.03076195440722
ZNF28	0.168209121243824
MRPL27	-0.256005962571754
FAT4	0.00735608121820608
GPSM2	0.0632284849882474
RPS9	-0.316040700305589
COX6B1	-0.197062952462229
MED14	0.158417405381033
CLIC3	0.414421706710931
CSAD	0.370903613046277
PDIA4	-0.102708753178237
USP2-AS1	-0.167738587033129
ZNF181	0.178865767965291
BTF3L4	0.134627875286063
IFNAR2	0.236660900515333
BBS7	0.198844045304615
PLRG1	-0.00588058524544177
PTMA	0.0638734631186644
ZRANB2	0.194236769826174
ZKSCAN5	0.109920241878185
PPIF	-0.212275180562028
FZD3	0.267551746596546
ZNF33B	0.194776252490699
ZBTB44	0.0791882101956265
ZNF649	-0.0448663466637264
COPS6	-0.141699971323605
SPPL2B	-0.312976047218352
MAPRE3	0.199109582165812
SRI	-0.111424585085745
TMEM63A	-0.156768100656071
LINC00467	0.0599021070101431
CDCA3	-0.214187268352461
TBC1D9	0.12668514536563
NSF	0.0882867663877462
MRPL53	-0.0310046722655484
SRFBP1	0.0863169113348281
EIF5	0.00771107767123524
CDKAL1	0.0281156626979522
TUBG1	-0.128207169814391
C8orf59	0.14390564207635
CDCA5	-0.22295155763365
CLTC	-0.00308493800107001
SHQ1	0.0787322245784217
HSPA13	0.0740072219689116
GSTP1	-0.207175892502949
CRELD2	0.144377319491318
PSMA4	-0.0398277753495329
CHMP4A	-0.0325203219730881
FASTKD5	-0.192911598334855
EXTL2	0.128122594125533
SNX15	-0.214584242974363
MAST3	-0.217375359940658
MEMO1	-0.00199212534205806
MTRNR2L8	-0.0227023091626092
RAB15	0.025209025092864
SNRNP200	-0.127872591310165
LINC01186	-0.154650377991886
DGCR6L	0.0647352262663476
G3BP1	-0.1049139791455
SLC18A2	0.315283508767801
TFAP2A	0.198821568593141
ZXDB	0.196249345533758
AP4S1	0.137075352806752
WDR83OS	-0.322558341531129
C11orf95	-0.0546773425880356
IPO11	-0.0751442725751454
ANKDD1A	0.0603623682780176
PYCARD	0.0796021808669658
ZBTB2	-0.0641914460533757
ITM2B	0.106028891726572
TUBB2A	-0.369784119971202
FPGT	0.0493224134099015
YIPF2	-0.197738492620768
NDUFAF6	0.0643701910639303
SNX12	-0.216071947627849
YIPF5	-0.0365951515438745
LOC100288637	0.0157017881752304
AATF	0.0451582513865887
TMEM125	-0.0309560871891041
FKBP8	-0.266107480916805
HELLS	0.123528505032588
RPL3	-0.257255095620183
SEMA4C	-0.0413718719615672
MTCH1	-0.126849399438966
SLC35E2B	-0.0203769820067947
ACAD11	0.304964945930184
DCTN1	-0.0259869289898695
RAE1	-0.204476144896605
CCNL1	0.170554267553442
BMPR1A	-0.00921307250939396
DLD	0.0742158435530742
NEAT1	-0.0170674601170733
ERCC-00116	-0.357064963450921
TRAF5	0.0930444150995471
CASKIN2	-0.183282453050616
SUCLG2	0.138630594210581
PAPOLA	0.00106415462606435
FAM210B	0.183529625222253
ELF1	0.141687978405754
MYSM1	0.100472527873254
NDUFA1	-0.232103547819515
RANBP9	0.00785266523067651
FNDC3B	0.174383016661513
ZNF771	-0.141147772116959
RNF115	0.0905664730078488
C8orf82	-0.192233264423538
POT1	0.181009848715815
EXT1	0.0262779112251543
RPP21	-0.270647966305589
IKBIP	0.0904889476764277
NRGN	-0.0365863368010326
METTL14	0.140442093835032
ATP6V0B	-0.493048401073474
SDF2	-0.133806758599816
P4HB	-0.158382614707261
GALNT4	0.131275754404154
GOPC	0.0256856248294701
HMGN3-AS1	0.249019497467253
TNFRSF25	-0.016651505174446
KATNBL1P6	0.0932766333031796
NFKB1	-0.0447043518171553
SNRPD3	0.0689343118913257
ZNF512	0.0405211242872063
POM121C	0.156495061282658
ARHGEF4	0.0425141551181012
MPP5	0.196752884009646
MRPS21	-0.00674785539915845
AIFM1	-0.0793853130017066
CCNC	0.0342651754757135
TIMM8B	-0.22537490913892
KIAA0586	0.136711787135702
TSEN15	0.0428716594656864
CENPK	-0.0132612576183293
NT5C	-0.356691886622244
VARS2	-0.0032593186370895
DNAJC27	0.0624370582290501
C1orf116	0.137529168820218
GNG5	0.220911004522539
PSMD2	-0.21512360709287
CLMN	0.287552101041652
DESI2	-0.0345099140881802
WRAP53	-0.147428880593568
PCNP	0.0392378118999854
KDELC2	-0.0575357733495778
HELZ	0.155610279459235
GUCY2C	-0.370768489145053
DTNBP1	0.122831029216162
FANCE	-0.055372340477132
AHSA2	-0.103373583971111
SEMA3F	-0.0332378480300402
TACO1	-0.218623696483559
IRF6	0.180570041201121
PRPF19	-0.199059193559278
RPS14	-0.300515610715108
RFNG	-0.237596747282482
UEVLD	0.148376629896562
P4HA2	0.078327256556971
TXNL1	0.226815747158472
CD164	0.101310654087468
MED4	0.0877100437420637
USE1	-0.0665278978124029
HENMT1	-0.0651806955375518
LASP1	-0.0780050540790445
TMEM91	-0.676146457846562
CFAP36	0.109007660374237
RIPK2	0.0211573973923667
PUM2	0.0511891890487872
HMHA1	-0.195782545401265
BCLAF1	0.0842649880239215
CFAP20	0.0883965237627757
FIG4	0.077934036484324
ZNF70	0.12242285323082
RAB27A	0.0966898210285043
AAK1	0.26641291753988
TAF10	-0.192114882531474
SCFD2	-0.00797083465936499
SLC15A4	0.159213977809166
UGT8	0.0237006085336278
NDUFB8	-0.101911325851552
CERCAM	-0.157390066467342
HNRNPL	-0.252078230596368
EMP3	-0.232202070461684
TNRC6B	0.328184300986614
RPS6KA6	-0.0265128401417706
TMEM17	0.205718005990001
GAB1	0.201451009759896
FOXO3	0.208849872214378
TMEM160	-0.48469677922316
RBM14	-0.125776115872087
HDGFRP2	-0.0544486681221601
EBAG9	0.132687356635229
IFIH1	0.173878879359448
NR2F1	0.116978879865765
FH	-0.143727737453447
XXYLT1	0.183985961880425
COG4	-0.282505117871488
EFR3A	0.0678594778719805
IKBKE	-0.268664811427266
CBX3	-0.0516136063487167
ZNF790	-0.0461410946546271
KLHL42	0.12539814065332
RPS2	-0.372504382668495
TXNDC5	-0.230491367857403
AP4E1	0.135076134323057
PRKAR2B	0.192501989186537
TMX2	-0.159799325314935
NEK4	0.0687589846964789
TNRC6C-AS1	-0.487440638027301
NUDT6	0.158232166195158
TDP2	0.0693093121635577
TAOK3	0.149088862001544
CALCOCO2	0.141829389231137
USP46	0.147135543289587
CHUK	0.0679160621758061
WAPAL	0.041298670842485
SLC12A2	0.158235987117662
YES1	0.0804073384927628
GPAM	0.117259657536142
PMPCA	-0.17101522406079
CSNK1D	-0.120792817273619
NAT6	0.317599790671563
ZPR1	0.0348174428009198
ZSWIM1	-0.146915173933844
NAF1	0.227524631213756
SLC12A7	-0.0440134103902929
ABHD2	0.051656817854858
FAM188A	0.0576324838913864
DNAJC3	0.0811061213926916
EPHB2	0.0339265855135462
LTBP4	-0.0649477422856367
SP6	-0.304504031583434
KATNBL1	0.134513248718107
EPHX1	-0.106742419873182
NUDT2	0.0124368836587436
TPT1-AS1	0.0443394088011411
EDRF1	0.0929003240078994
ECE1	-0.0837856476119878
UBXN6	-0.0301886886392495
PPP2R3A	0.0466421524504633
RNF214	0.171309875471104
DNAJB12	0.039563468114328
HOXB7	0.117661480086159
BRCC3	0.15967791576953
EIF4A1	-0.224376701366321
KIAA1211	0.138879700103629
ACTR1B	-0.170285612445621
MBNL1	0.0924368910832065
LINC01023	-1.1946076266678
PTRF	-0.0887038475744344
SEMA3E	-0.0942604605159238
ZNF517	-0.265296892741228
PLEKHA2	0.028812302922292
NUP54	-0.0943600741538733
NSUN4	0.237690579452201
LRRC8B	0.144346606541731
FAM227B	-0.393210709417088
FAM32A	-0.0771573364033262
KLHL7	-0.0606401841454929
HRSP12	0.125523523164495
MAP4K3	0.151502609396315
CADM4	0.3645976261955
ZFPM2-AS1	0.467785846772398
TUBA4A	-0.0839848759816437
SRSF2	-0.188466189091946
RAPH1	0.256166039805989
FOXK2	0.189415232661249
TSC2	-0.10333166928775
QKI	0.164657173298775
OSBPL9	0.103371888088179
CFL1	-0.174137740638065
RRM1	-0.130421114757732
ATXN7L2	-0.315460124380041
HAUS2	-0.0252762467242116
RPSAP9	0.0397457566493162
TJP2	0.0562390915024773
MLH3	0.0888851127105617
RPS15A	-0.0535679744684092
PASK	-0.265362069429211
CSGALNACT2	0.249645210391289
IL27RA	-0.176352320607591
CPSF4L	-0.592812878632192
FAM109A	-0.37607023405378
NUTF2	0.0130922777881786
PPP3R1	0.0252903531564854
RPAP1	-0.0350250458757584
PERP	0.108334968739494
COX6A1	-0.23068245227304
GSDMD	-0.307801229389804
HLX	-0.0475533656851807
DOCK5	0.0996245745245821
PTGES2	-0.230093400174638
NHSL1	0.281932264523927
PAQR3	0.131481561913624
ZNF583	-0.050331574449884
RPL32	-0.113269511298089
HIGD1B	0.329556989246358
SLC35A1	-0.0676450808415598
ZNF48	-0.0644793578184717
EFTUD2	-0.162025291114647
SNX5	-0.0399102439838419
NTN4	0.116428514286455
ZNF574	-0.204448881987367
PHYKPL	-0.355154795590876
GOSR2	-0.0682557949558182
TMEM171	0.158423497069525
CTU2	-0.185295130757589
AHCY	-0.139355439650815
C11orf68	-0.313306757641352
SUPT4H1	-0.139719422932536
FAS	0.0281335800392712
WDR55	-0.0604372448840946
ABCC3	-0.174337105303811
SNORA5B	1.98979379180065
RAB1B	-0.0967527016181062
ATP5D	-0.212833408728432
FAM83B	0.312287391264558
RITA1	-0.194821394694396
MYNN	0.118941419937509
LXN	0.196408811151614
ARHGAP18	0.163632126814652
SLC25A25	-0.0996195930807455
MAPK3	0.0233236557011551
RPL36A-HNRNPH2	-0.106834160389658
PLS1	0.0935958907615833
NADSYN1	-0.0212292141649639
ABCB6	0.0791501080765884
MTMR4	-0.0575834874770473
GNA11	-0.109783661455936
PIAS1	0.158394826211421
CHIC1	-0.0513735430262007
NUCKS1	-0.0335543341288034
LOC101927755	0.458076742067209
RPL13A	-0.194029850899128
LINC01296	-0.368175184200895
SNX8	-0.145071079369784
ARL1	0.0289402668755949
DUS3L	-0.318352793901219
CKS2	-0.127463042806399
ZNF324	-0.0674426358865077
MPZL3	-0.0493026781739525
ACTA2	-0.168464859729984
ZNF766	0.102422714570809
POMT1	-0.176712549664465
EXOSC7	-0.320804963046617
ERP29	0.0267117306880111
PIGT	-0.0613435068771242
ATAD2	0.0454375150426536
SYNGR2	-0.197002397328917
ELP5	-0.111184981355772
S100A3	0.0611111359280172
PCNXL3	-0.204424420187538
TMPO-AS1	0.145616584148524
TAPBP	0.0781142414074711
IRF1	-0.148085051372449
PDSS2	0.142721276187401
WWOX	0.136804741769414
IMPAD1	0.0806026346776569
WDR48	-0.0231758102691204
TOMM22	-0.0557536227989237
PFKFB4	0.167638224852916
PIP5K1C	0.112450710145567
GDA	0.182104599300005
HSPA1A	0.318851951940336
GCN1	-0.0935395429363393
GCLM	0.0778945870291485
AHCYL2	0.193469410300629
LOC642846	-0.0677851216441996
FBP1	-0.285126090245466
TMEM251	-0.167273584218577
SNX4	0.117143380210218
RHBDF1	-0.440083172853543
AP4B1	-0.26923589986806
PDCD2	-0.14223925642546
ANAPC4	-0.000933482759685411
CDK4	-0.329148831643118
TFE3	0.0677606407580615
OGFR	-0.157239973359759
XKR8	-0.137648853662648
CNST	0.0702617806627095
METTL3	-0.157890868176676
APH1A	-0.295141539678573
PDS5A	0.0771826871072934
FAM149A	0.151201570008492
ITFG1	0.0652392947224634
MOB1B	0.184695953064873
PLOD1	-0.203705596935333
HSF2BP	-0.264976991465624
NDUFA9	-0.18862678276637
SIMC1	0.179579130555354
STX6	0.0241548589497445
LOC100419583	0.163159787744621
ENTPD4	0.168551151723524
RABL3	0.0454990607859926
CHAMP1	0.149052167227771
STX10	-0.0387788849446293
LDB1	-0.0411158738901065
PPP4C	-0.287007270628965
PWWP2B	-0.131196909596506
ZNF507	0.0337170522514958
USP24	0.112527695011994
FASTKD2	0.080230850457772
ZNF598	-0.128293629921982
JAGN1	-0.172110142491893
CECR5	-0.342469092635527
SAFB	0.0119002586410257
AES	-0.108328438447078
CAV2	-0.0710896827125493
ACTB	-0.134595417656222
USP11	0.00667000884143576
LOC100130744	-0.201202265715318
ZNF624	0.177248287263879
PLSCR4	0.357511482674603
RNF187	-0.0316736956456616
TMEM62	-0.080379636384821
PISD	-0.179338313585559
MIA	0.0643907000736195
PDHX	0.0491732220266332
UFM1	0.0400106880502769
ATP5SL	-0.163749861395766
MSH3	0.0271429798920986
ERCC-00076	-0.308641112958132
FAM214B	0.139595645997161
PCBP1	-0.142341074776789
HLA-DQB1	-0.456066400917134
ZFP69B	0.0763123076975982
ERCC-00113	-0.157799574580837
PLEKHJ1	-0.248666334284306
SAMD4A	-0.0207766581787316
MAL	-0.0364339365245454
USP45	0.0839859355947055
USP18	0.0458143791657162
TICAM1	0.0786233898106505
EIF3I	-0.202682601549521
PIM2	-0.00478997234203815
NDUFC2	0.0744366056589376
TIFA	0.0932268444106454
C7orf73	0.023128648976166
PITRM1	0.0805819108803414
NKRF	0.176946278385435
ATG5	0.0417519082323405
PBK	-0.0261755322091268
ATF5	0.184063265346103
EPAS1	0.0907482062301712
SCYL1	-0.0399487968784094
DFNA5	-0.0434356801876218
LOC728673	-0.370103581042419
MRPL38	-0.206466406535675
MDFIC	-0.0486744961926511
SYNJ2BP	0.200054535953611
NOL8	0.0828102040895358
OAZ1	-0.332378770972558
DHRS1	-0.203930995998433
C17orf96	0.0548361535362192
SEC14L1	0.0626121905868953
ZNF799	-0.0210605351612529
LAMP2	0.0574584896314478
TIMM17B	-0.0552758596164802
OTUD4	0.173800445163075
NCOR1	0.102464643939026
STARD10	-0.0834383827238874
SLCO1B3	0.18227492951566
FRAT1	-0.0377759436589674
C16orf72	0.135784517537831
FOXD1	-0.0396273887008878
KLHL23	-0.0617075533934317
FAM76B	0.266694990792782
CNOT4	0.352066881177553
RBM15B	0.0642125657922819
ZNF503	-0.0275285210296412
COX14	-0.348437586290888
RER1	-0.172776647034444
VEGFB	-0.0292102465523056
ACTR2	-0.0208933661141586
GSKIP	0.230987453978364
JMJD6	-0.0230023280990528
UXT	-0.0781668276616205
IARS2	-0.146841260329206
WDR34	-0.459315651324602
ZRANB3	-0.0909822540564771
WIPI2	-0.203594600918517
KLC4	0.052746575188952
C17orf49	-0.222323121253667
DNAJC3-AS1	-0.0322873773984602
ZNF219	-0.224728754683983
DDX6	0.0321166937787067
ANAPC10	0.188340585756255
PLEKHO1	-0.306729833054256
CENPQ	0.153212749101638
PRCC	-0.0305388685259054
C1orf53	-0.456584878170459
C4orf46	0.0891788747736442
RAB3GAP2	0.0937965867363975
SYCE2	0.277198364955827
