Gene.symbol	t
CTSB	2.26882467913459
CTSC	0.32908909072891
CTSD	1.07551981641397
CTSE	-3.28393225741556
CTSF	7.1724051307735
CTSH	-1.0603695990398
CTSK	-0.975395489766301
CTSL	5.10537510461609
CTSO	5.21389249918735
CTSV	-1.93556817237124
CTSW	-6.7789424117796
CTSZ	-2.08548434141577
CTTN	-2.67949137873927
CTTNBP2	-1.24572698092061
CTTNBP2NL	-1.16072677093983
CTU1	-3.46719506566502
CTU2	0.0145107266712975
CTXN1	-6.79953611405552
CTXN2	-0.339204534299019
CTXN3	-4.01881649533636
CUEDC1	-6.49364555988934
CUEDC2	0.962427290038144
CUL1	-2.20622238194699
CUL2	-0.591702897041398
CUL3	0.165801751438214
CUL4A	-3.48781309229763
CUL4B	4.60582255396583
CUL5	0.272941824033412
CUL7	0.996741226464651
CUL9	2.51423074406755
CUTA	1.40022964310241
CUTC	-1.62185353071397
CUX1	0.00386999068259711
CWC15	1.71005086100692
CWC22	-0.580437358501605
CWC25	1.81436029290171
CWC27	1.60363704575299
CWF19L1	-1.84831473594344
CWF19L2	1.82853552665441
CX3CL1	-1.47246433698838
CX3CR1	0.694088083598966
CXADR	-0.878942469106945
CXADRP2	2.47229782487316
CXADRP3	-0.0956728923781603
CXCL1	-2.56535082408189
CXCL10	0.950931862342567
CXCL11	-0.164868388852704
CXCL12	-1.30509609117967
CXCL13	-0.600122692096258
CXCL14	-5.72334261597315
CXCL16	-3.49377733155315
CXCL17	0.39359894661676
CXCL2	1.34234234053919
CXCL3	1.07130527317309
CXCL5	-0.0726520946109702
CXCL6	0.959067615079741
CXCL8	-9.36192662824819
CXCR1	-0.880504272289463
CXCR2	4.03953633260603
CXCR4	-0.0144125275355579
CXorf21	-0.574046293523143
CXorf23	1.55038336274513
CXorf36	-1.30373877440372
CXorf38	-0.986999860405429
CXorf40A	-1.44974971697098
CXorf40B	0.474273079515118
CXorf49	1.10110486183239
CXorf49B	-5.27352308997534
CXorf51B	2.54127422634672
CXorf56	1.79309458021932
CXorf57	-1.20220953196196
CXXC1	2.5001395613452
CXXC4	2.2598891554101
CXXC5	0.199912750879434
CYB561	-2.31778236784306
CYB561A3	-2.2172139506706
CYB561D1	5.74001774068303
CYB561D2	-3.99901669359941
CYB5A	-4.89235016269106
CYB5B	-3.93541786726651
CYB5D1	-3.65105036778787
CYB5D2	9.73205318967028
CYB5R1	2.66033496348366
CYB5R2	-1.11781314341526
CYB5R3	0.414034958784836
CYB5R4	5.24757046030142
CYB5RL	0.153441940984033
CYBA	-2.37598047767259
CYBB	0.229538158536892
CYBRD1	11.5014717137834
CYC1	-4.11393269595476
CYCS	-8.07201230321149
CYCSP52	1.47998140884556
CYFIP1	0.232717124330177
CYFIP2	-0.0121198321647899
CYGB	0.427103335854002
CYHR1	1.59383360744046
CYLD	4.08393435735536
CYMP	1.14495467646161
CYP11A1	-0.458183322254582
CYP11B2	1.63018132172087
CYP19A1	0.301939334549196
CYP1A1	6.35821861183655
CYP1A2	10.7292376696819
CYP1B1	5.24284478530266
CYP20A1	-2.23009692119383
CYP21A2	-1.53014074214794
CYP26A1	1.70820828879793
CYP26B1	-1.02947251092925
CYP26C1	-6.38466396713998
CYP27A1	-1.54415959242057
CYP27B1	0.92413878933397
CYP27C1	-0.652788983398737
CYP2A13	1.37986950969692
CYP2A7	-1.42691812834513
CYP2B6	0.213171034944316
CYP2B7P	6.25156519208841
CYP2C18	1.39008665997613
CYP2C19	0.537401461718883
CYP2D6	-1.81333741481956
CYP2D7	-0.264495132549201
CYP2E1	-1.48958949380055
CYP2F1	-0.566035234644034
CYP2J2	3.71341539027643
CYP2R1	3.50489712470396
CYP2S1	-1.0168039856052
CYP2U1	1.03647165036641
CYP2W1	1.62842717700423
CYP39A1	1.80497591517831
CYP3A43	3.52828174083432
CYP3A5	1.02096556856796
CYP3A7	4.92803957220006
CYP46A1	-0.634192438647086
CYP4A11	2.84407416296042
CYP4B1	3.48656457837778
CYP4F11	2.11215575945677
CYP4F12	-1.28338597084258
CYP4F2	3.46740569901871
CYP4F24P	-0.800265390614649
CYP4F3	0.811357595593616
CYP4F30P	5.47949758292937
CYP4F8	-2.09706685557771
CYP4V2	-3.2056245556332
CYP4X1	0.233400590317858
CYP4Z1	-3.984721028228
CYP4Z2P	-0.722994215035916
CYP51A1	-2.65568244788673
CYP7B1	-0.662657870579434
CYR61	0.425384291781745
CYS1	6.86250064753363
CYSLTR1	8.66111175962525
CYSLTR2	-2.85812683491738
CYSRT1	4.67711268522666
CYSTM1	-0.841048381324622
CYTH1	3.76223509709582
CYTH2	0.302457195246458
CYTH3	-0.0405881180517689
CYTH4	4.35208659019167
CYTIP	-1.37389714461227
D21S2090E	0.175257461601094
D2HGDH	-4.08555705852455
DAAM1	1.74338834680313
DAAM2	-0.632108158394546
DAB2	1.78761389779931
DAB2IP	-0.818099715905314
DACH1	0.0264115518121781
DACH2	-3.23109214602121
DACT1	2.11406055633791
DACT3	0.152340156710654
DAD1	-1.12480187081775
DAG1	-0.796355549950995
DAGLA	-4.36427196514754
DAGLB	1.7492439976301
DALIR	-0.354985246144027
DALRD3	-2.25120477912832
DANCR	3.12210984922904
DAND5	0.118662738108913
DAO	-1.15076839223301
DAP	-1.20499707984304
DAP3	-1.97183848391031
DAPK1	0.843622902644349
DAPK2	0.150837313254273
DAPK3	0.111461690489254
DAPL1	6.88954301816482
DAPP1	7.68410735627173
DARS	-0.88140596158018
DARS2	0.427774835832553
DAXX	1.45907554974458
DAZ2	1.43822600153698
DAZ3	-14.8572126223973
DAZ4	1.89623525907655
DAZAP1	2.27807261407482
DAZAP2	4.06133431921698
DAZL	-2.75562047625713
DBF4	2.09619090359991
DBF4B	-0.308545937356193
DBI	0.608619617546857
DBIL5P	1.09428495717632
DBN1	-5.41299616394763
DBNDD1	-9.16229324451182
DBNDD2	-4.94503130439416
DBNL	-6.08215044449336
DBP	7.06313831997346
DBR1	0.462659728412951
DBT	2.30637839077505
DBX2	1.33064930819125
DCAF1	-1.22990432968198
DCAF10	-1.62900846359479
DCAF11	5.47042197353079
DCAF12	5.82988874041414
DCAF12L1	2.02020951069256
DCAF12L2	3.50733421821615
DCAF13	-2.10915035620289
DCAF13P3	-1.41155878815538
DCAF15	0.870529290872487
DCAF16	-3.34751893596346
DCAF17	-1.43235366214988
DCAF4	-1.9556793789772
DCAF4L1	-0.644694372657109
DCAF4L2	-0.602381330315917
DCAF5	-0.560669983156359
DCAF6	4.53038760364469
DCAF7	2.12864187748123
DCAF8	1.9752467266739
DCAF8L2	-2.73797049063319
DCAKD	1.26684028149066
DCANP1	-1.52294243406506
DCBLD1	-5.15850768248141
DCBLD2	1.64204988986354
DCC	-4.44274518610943
DCD	1.04022292693191
DCDC1	-9.06113970584356
DCDC2	1.54714033053789
DCHS1	-1.27548067805576
DCHS2	-0.749076849376579
DCK	-2.51473411052711
DCLK1	1.22419068742642
DCLK2	0.503013356485285
DCLK3	0.213532714870343
DCLRE1A	1.23129422969334
DCLRE1B	1.40696890281949
DCLRE1C	0.174805960232209
DCN	1.45180300565981
DCP1A	1.46624140291727
DCP1B	1.5232619770246
DCP2	-2.5020130907687
DCPS	-2.36857634556393
DCST1	1.85692659664841
DCTD	-6.64305629388228
DCTN1	-0.7577185960931
DCTN1-AS1	-0.888704538061782
DCTN2	0.740984106015399
DCTN3	0.757199380004077
DCTN4	1.85515647116304
DCTN5	-1.14945117328439
DCTN6	-0.551866883190071
DCTPP1	-5.21238489089558
DCUN1D1	4.44318696995393
DCUN1D2	-0.0876625283787292
DCUN1D3	-1.69436822232408
DCUN1D4	-3.27055508566539
DCUN1D5	-4.45992747748205
DCX	1.03620457649632
DCXR	-2.57516826490743
DDA1	-3.47333559463388
DDAH1	0.450190755441581
DDAH2	-1.2893593982544
DDB1	0.755704170189934
DDB2	4.77267567728943
DDHD1	4.19132283269557
DDHD2	-0.63198601610707
DDI1	-0.092311527260081
DDI2	0.49067049575836
DDIAS	-1.82907707963778
DDIT3	-8.46694436737655
DDIT4	9.74658178722695
DDIT4L	0.149091226871271
DDO	-1.28021691562194
DDOST	3.97867004118367
DDR1	0.937102113139876
DDR2	-0.041474684309233
DDRGK1	-1.9122184097398
DDT	1.43130055245864
DDX1	0.746442787685394
DDX10	-4.41150141040464
DDX11	0.283236303905551
DDX17	-1.3781743759539
DDX18	-0.80801598845985
DDX19A	-1.13174312115518
DDX19B	1.63233752212574
DDX20	-2.2165093528375
DDX21	-6.90650044275361
DDX23	1.69598710495004
DDX24	-1.48195888428824
DDX25	2.13907052777169
DDX27	1.72662310938555
DDX28	0.569546238023896
DDX31	-2.22258130158079
DDX39A	-4.13224424742949
DDX39B	-1.42239357276062
DDX3X	-2.19086793443283
DDX3Y	-0.276858447031793
DDX4	0.214125977864685
DDX41	-0.926524836944994
DDX42	-0.374424025420897
DDX43	-0.240907756118521
DDX46	0.191051219556486
DDX47	-1.08156787560527
DDX49	-1.35534483627271
DDX5	-4.29421053778477
DDX50	-1.67946654428485
DDX51	-0.525289826605653
DDX52	0.71336203842325
DDX53	3.21261164804154
DDX54	-2.5283253576594
DDX55	-3.65156232606838
DDX56	-3.11116635666983
DDX58	0.250944496720981
DDX59	0.91572001955642
DDX6	-0.646536218061887
DDX60	0.500605762746864
DDX60L	-0.492677009309636
DEAF1	0.215501024306266
DEC1	1.80372367869115
DECR1	1.66611906911286
DECR2	-5.60106480032502
DEDD	1.22724448339639
DEDD2	7.91767800546261
DEF6	-0.858204553566522
DEF8	-1.97638092835198
DEFA1B	5.84942517988187
DEFA4	0.291349489177734
DEFA5	-0.00169864337886028
DEFB1	-4.52785352694492
DEFB103A	0.29564199786431
DEFB103B	7.57985421494338
DEFB104A	-3.50399103770841
DEFB105B	-0.166877905224657
DEFB106A	3.75781772153497
DEFB106B	-0.501046360052207
DEFB107A	0.913790075838317
DEFB108B	1.70460943706115
DEFB112	-0.564989198681855
DEFB116	0.417527256489299
DEFB118	-1.91060885370165
DEFB119	-1.0381123658917
DEFB123	-1.04713907128032
DEFB125	-0.705569294226742
DEFB127	6.80407476875132
DEFB128	-0.823434581304209
DEFB131	2.0752255896579
DEFB132	2.93540782295204
DEFB4A	-3.31875945785572
DEGS1	-4.5914542930498
DEGS2	-3.17010449413924
DEK	-0.174679685337808
DENND1A	-3.80160203366419
DENND1B	-1.63107532797683
DENND1C	-1.62611253792909
DENND2C	-2.10874853722039
DENND2D	-4.21391256338384
DENND4A	-0.114578298757927
DENND4B	-2.23938350977231
DENND4C	-0.227311201342877
DENND5A	-4.23234518851948
DENND5B	0.719483073048575
DENND6A	-0.454506367404377
DENND6B	-0.312245763712476
DENR	-0.582051805569321
DEPDC1	3.2343727341944
DEPDC1B	0.149986527684256
DEPDC4	0.5237532043409
DEPDC5	-0.701569893230638
DEPDC7	3.77563926131801
DEPTOR	8.60848286143555
DERA	3.3652155432094
DERL1	0.971334428133477
DERL2	1.36277749135689
DERL3	-0.369183567370313
DESI1	-4.33455347865379
DESI2	-0.89852911935663
DET1	2.59564502415787
DEXI	-0.518314283928479
DFFA	-1.86018507438579
DFFB	-2.60350327457163
DFNA5	-2.76958146949653
DFNB59	1.51263101542443
DGAT1	1.14177131717471
DGAT2	-3.16953286525245
DGCR10	1.43006096409089
DGCR11	-0.273698729932435
DGCR14	1.88758473307134
DGCR2	0.866895335870497
DGCR5	-1.96536509613924
DGCR6	0.880027224232672
DGCR6L	2.21702183000396
DGCR8	-1.02775053618349
DGCR9	1.89908855906439
DGKA	1.4226848520944
DGKB	2.35919701656299
DGKD	-1.0606369053082
DGKG	-1.7624631334698
DGKH	-0.368732101789556
DGKQ	-2.43322170046288
DGKZ	0.122392498577186
DGUOK	1.7012060867792
DHCR24	-4.47485561975601
DHCR7	-4.27960615450387
DHDDS	-1.29113895143115
DHFR	-1.40070711212319
DHFR2	8.68610997154559
DHH	-1.83959082203899
DHODH	-0.819564690658601
DHPS	0.773635797886445
DHRS1	3.60299411648741
DHRS11	-1.97956407553804
DHRS12	-0.503700099031745
DHRS13	-6.78411932337524
DHRS2	1.65323931451994
DHRS3	2.32796711065293
DHRS4	-0.646011341197979
DHRS4-AS1	-0.388444836476245
DHRS4L2	-0.183418306534732
DHRS7	-1.11810732593657
DHRS7B	2.66815943688578
DHRS7C	-3.52488055410256
DHRS9	0.128207873925976
DHRSX	-3.16566701238306
DHTKD1	1.31994965011808
DHX15	-0.60050526173778
DHX16	0.467862697142816
DHX29	0.228405034380272
DHX30	-1.26802061276559
DHX32	2.75179301325238
DHX33	-1.26788979660551
DHX34	-3.66878051904497
DHX35	-0.50867102531993
DHX36	-1.89678074101394
DHX37	-1.42190955640711
DHX38	0.129475177220794
DHX40	6.9244901466937
DHX57	-0.384813419596601
DHX58	0.51113154018132
DHX8	2.24332199336197
DHX9	0.923425529669344
DIABLO	-0.67690919237059
DIAPH1	-2.44078185734903
DIAPH2	-0.458588631857616
DIAPH3	0.0297633370287265
DICER1	-3.64308921744105
DIDO1	0.231430659490753
DIEXF	5.46687071442621
DIMT1	-4.9543524172935
DIO1	-1.80323889423071
DIO2	-2.70258289094134
DIO3	-0.51916644801887
DIO3OS	0.127513267363747
DIP2A	0.772567329590481
DIP2B	1.45072835095488
DIP2C	-0.993348985447965
DIRAS1	-1.17326020719606
DIRAS2	-0.326684900819981
DIRAS3	0.624454992628381
DIRC1	14.8782084026925
DIRC2	2.5611571181868
DIRC3	-1.65704376427305
DIS3	0.66877494211978
DIS3L	-2.83344344850675
DIS3L2	4.06997282801067
DISC1	0.145179691547197
DISC2	-1.30327119656784
DISP1	1.6456957101788
DISP2	-0.889660844671963
DISP3	0.930810620924788
DIXDC1	1.58004664230792
DKC1	-5.68998483738229
DKFZP434A062	-0.906364350006921
DKFZP434I0714	-5.22129342768536
DKFZP564C152	-1.68890248227271
DKFZP586I1420	0.828325826108548
DKFZp779M0652	-1.23996378356255
DKK1	6.87723800790229
DKK2	1.03636016405455
DKK3	5.78343363540452
DKKL1	5.17293176886546
DLAT	-1.73059676619427
DLC1	0.172423340654047
DLD	1.01261192742679
DLEC1	-1.23343536860981
DLEU1	-1.19164148932913
DLEU2	4.58822264071083
DLEU7	-0.552429524671107
DLG1	-1.66155825094607
DLG2	-4.43662778012754
DLG3	-0.336057279110712
DLG5	-1.47118030459226
DLG5-AS1	-4.51523063491562
DLGAP1-AS1	2.65785158387851
DLGAP4	-1.56965025347076
DLGAP4-AS1	0.662350072514495
DLGAP5	1.87852732937229
DLK2	0.710045068588837
DLL1	-0.286566866521312
DLL3	2.6081473421856
DLST	0.959253092457295
DLX1	-0.606975774766297
DLX2	1.15083750241793
DLX3	-0.872968175175428
DLX4	-0.0665430952248092
DLX5	0.060378332388658
DLX6-AS1	-0.752530069403786
DMAP1	1.8295729309134
DMBT1	0.0760147537989188
DMBX1	1.16140389455274
DMC1	0.0203762111227987
DMD	-1.51581547262022
DMGDH	3.80679364257453
DMKN	-2.14015249877944
DMP1	2.48894456916554
DMPK	-3.84670794553164
DMRT2	0.774438940429392
DMRTA1	-0.692601116125624
DMRTA2	0.695748379298508
DMRTB1	1.068510623947
DMRTC1B	-2.6086164009596
DMTF1	0.329668036692621
DMTN	-0.935336023740603
DMWD	-0.626213308861028
DMXL1	1.01210911148976
DMXL2	0.32410897268192
DNA2	1.43292968818777
DNAAF1	2.26864109512426
DNAAF2	3.32155269488165
DNAAF3	0.297305468029871
DNAAF5	-1.7069638301792
DNAH1	-0.259904615729625
DNAH10	2.02605236180554
DNAH11	1.58008973333435
DNAH12	-0.422196906616345
DNAH14	0.186059146837355
DNAH2	-16.2871804968184
DNAH3	-0.114695797147278
DNAH5	-2.50667049568253
DNAH6	0.325256713485359
DNAH9	-1.04083645325587
DNAI1	1.13281014741972
DNAJA1	-3.89257037410356
DNAJA2	-0.039039391247702
DNAJA3	-2.7996329948619
DNAJA4	-2.48982978523674
DNAJB1	-3.31658668842906
DNAJB11	-3.27098949087717
DNAJB12	-1.06730730488496
DNAJB13	-0.873492872791864
DNAJB14	0.816371979319127
DNAJB2	-0.982662174682261
DNAJB3	-3.26625425407862
DNAJB4	1.00268658496437
DNAJB5	-1.92897529397328
DNAJB6	3.9673414049064
DNAJB9	4.77556628902248
DNAJC1	0.874755610751576
DNAJC10	-1.27326331804859
DNAJC11	0.570380411713285
DNAJC12	7.66476196112391
DNAJC13	1.83780097814941
DNAJC14	0.0140643163419416
DNAJC15	0.00204223357436311
DNAJC16	-0.66719768307246
DNAJC17	-1.69429840714977
DNAJC18	-1.12138816569912
DNAJC19	0.00396036629188175
DNAJC2	-0.450858397459878
DNAJC21	-0.82439719421601
DNAJC22	-2.65405343761013
DNAJC24	1.42690777529545
DNAJC25	-1.22113275407525
DNAJC25-GNG10	-0.634684282428885
DNAJC27	1.39353345831029
DNAJC28	1.59100591310279
DNAJC3	0.539872398363591
DNAJC30	-0.169723553270928
DNAJC4	4.03127159225184
DNAJC5	0.277258139532521
DNAJC5B	-3.20947899276616
DNAJC5G	0.109992948415176
DNAJC6	0.439317556237187
DNAJC7	-1.10221893467229
DNAJC8	-1.29294637146781
DNAJC9	-1.11049386083605
DNAL1	-1.12612480058738
DNAL4	8.65007876781105
DNALI1	0.874856681631826
DNASE1	-1.34592651363327
DNASE1L1	0.746446116373707
DNASE2	4.4439727572727
DNASE2B	5.89555353002237
DND1	1.81014076547463
DNER	-3.61349541737774
DNHD1	1.41790980465868
DNLZ	-7.83790302678442
DNM1L	0.174622646174096
DNM1P35	2.18140523831478
DNM2	0.505310271167148
DNM3	2.4188898534137
DNMBP	1.38569447553783
DNMT1	-2.26754078300484
DNMT3A	0.252183755473044
DNMT3B	-2.86567906034177
DNMT3L	-1.20604222231188
DNPEP	-2.77184876663367
DNPH1	-0.0232408199253472
DNTT	2.33844300293508
DNTTIP1	0.881609675659094
DNTTIP2	1.61323848287968
DOC2A	-1.52174310323249
DOC2B	-1.11698970823618
DOCK1	-0.097887797635562
DOCK10	-0.704813773036293
DOCK11	-1.3352234242409
DOCK2	-0.058784552713364
DOCK3	0.651224408032131
DOCK4	0.700791736864823
DOCK5	-1.88898955386836
DOCK6	0.947800970122742
DOCK7	-1.0526869425964
DOCK9	-2.3939840708982
DOHH	-0.116704688049272
DOK1	0.913115341810023
DOK2	-7.71170344553027
DOK4	-1.92797549791965
DOK5	9.4582508727302
DOK6	-1.13311013185596
DOK7	-2.80489158266442
DOLK	-1.15737473636663
DOLPP1	-3.72786152642851
DONSON	-6.27726746801186
DOPEY1	1.46728949390161
DOPEY2	-0.78513932626639
DOT1L	-0.987856545110154
DPAGT1	-0.841185740928354
DPCD	-0.378351381931942
DPCR1	0.708583382811687
DPF1	-1.09850985932854
DPF2	-0.0458810169163348
DPF3	0.718968495026682
DPH1	-0.657877420307834
DPH2	-0.970267005802051
DPH3	-3.6899675978051
DPH3P1	6.08655571954883
DPH5	0.55761601286522
DPH6	-0.983337030121859
DPH7	-2.30084483136403
DPM1	0.336314896884609
DPM2	-1.54546203649222
DPM3	3.29652416104197
DPP10	0.267266754114831
DPP3	-1.70173533483486
DPP4	1.73735552553293
DPP6	0.0311317842997218
DPP7	0.26314469553554
DPP8	-0.61593029124535
DPP9	-1.93731447149054
DPPA2	0.0526359014741563
DPPA2P3	-3.21480079981261
DPPA3	1.20486451563651
DPPA4	2.45800164867005
DPRXP4	0.249905374922294
DPT	-0.407107342617702
DPY19L1	1.61342892822436
DPY19L2P1	-0.896612494211893
DPY19L2P2	-1.57191030066212
DPY19L3	0.393734262542393
DPY19L4	2.05441584933827
DPY30	6.44709339498229
DPYD	-4.15342731617105
DPYSL2	2.99239638671385
DPYSL3	-0.19647559133715
DPYSL5	0.395334679174496
DQX1	1.90193762214266
DR1	0.27240210675015
DRAM1	0.413482886766394
DRAM2	0.717363243705436
DRAP1	-2.99223970136007
DRAXIN	2.20745362868022
DRC3	-1.5265754886675
DRC7	4.72283341874728
DRD2	-1.00507508666652
DRD3	-0.225798976062985
DRD4	-3.78630326103228
DRG1	-1.16142236820464
DRG2	1.83230436060572
DROSHA	-0.11452125797166
DSC1	0.0473536054751344
DSC2	-2.42962046199133
DSC3	0.950627783016474
DSCAM	-1.17804586385733
DSCC1	-4.48009151307998
DSCR3	2.07162994518963
DSCR4	-0.554176773295482
DSE	9.90830491236992
DSEL	-3.3938224318849
DSG1	-0.482435928333107
DSG2	-0.711737490213993
DSG4	0.763213288366088
DSN1	5.18545132506584
DSP	1.54204503799067
DSPP	0.111494689373549
DST	0.010561182740418
DSTN	0.0419600634292464
DSTYK	5.28460725907088
DTD1	-1.71156434996178
DTD2	-1.05249868622491
DTHD1	-0.834999147345158
DTL	1.2438275843769
DTNA	-7.40868230702833
DTNB	-0.648687122187201
DTNBP1	1.28355500292619
DTWD1	-1.98459135784407
DTWD2	-3.40763016481545
DTX1	0.00834780208571565
DTX2	2.66075305360397
DTX3	3.21380441538427
DTX3L	-1.92589829034033
DTX4	-5.27044700350713
DTYMK	0.127196627661247
DUOX1	1.89064489008544
DUOX2	-7.02469797772185
DUOXA2	-2.03320752854339
DUPD1	0.719816638785864
DUS1L	-2.48021608927676
DUS2	-0.120660008413539
DUS3L	-6.38408412601749
DUS4L	-1.62845540766471
DUSP1	0.369244883557152
DUSP10	-0.94427742669878
DUSP11	0.41101062923751
DUSP12	-3.69032850311133
DUSP13	0.857434200458994
DUSP14	3.89335695426632
DUSP15	0.0315599323262014
DUSP16	-1.39967544177249
DUSP18	5.56682490824017
DUSP19	3.17516240373765
DUSP2	2.48000169758204
DUSP21	-0.0311762569245335
DUSP22	1.07924750162748
DUSP23	-0.927283771516303
DUSP26	1.34782895694155
DUSP27	-0.0792090534613147
DUSP28	1.96040451404233
DUSP3	-7.69119621294041
DUSP4	-3.21747573348278
DUSP5	-5.93757759649529
DUSP6	-13.6356653391656
DUSP7	-2.82062639931882
DUSP8	-0.0658907492974116
DUT	1.52428731798056
DUX1	-1.0119447662468
DUX3	-1.68986434381379
DUXA	8.50746636914452
DVL1	-1.32009912885451
DVL2	2.08167524668046
DVL3	-1.64292689992292
DXO	1.5148959429955
DYDC1	-0.433107467554476
DYDC2	1.99051528375002
DYM	0.887036675643083
DYNAP	-0.811917188535148
DYNC1H1	3.04889026961334
DYNC1I1	1.71409258079973
DYNC1I2	0.586101130136322
DYNC1LI1	-0.510834577161554
DYNC1LI2	-0.0200043820057296
DYNC2H1	0.174456359390003
DYNC2LI1	4.13406692396619
DYNLL1	-3.68562506411825
DYNLL2	-3.15255766635962
DYNLRB1	1.03136527346207
DYNLRB2	15.966763906762
DYNLT1	-3.20593674109074
DYNLT3	-4.91423069814277
DYRK1A	0.991935423940911
DYRK1B	4.46406058829486
DYRK2	-3.03741512769888
DYRK3	1.97480042664872
DYRK4	2.31446191684065
DYSF	-1.01859435006455
DYTN	5.33607313819279
DYX1C1	-0.618267213933373
DZANK1	3.02213991460534
DZIP1	8.58753457415517
DZIP1L	0.701429790680924
DZIP3	1.60002819884766
E2F1	1.17612535721026
E2F2	-0.038024865964012
E2F3	-8.17259107104915
E2F4	-3.2101173739649
E2F5	-2.83385356065409
E2F6	0.660938504843246
E2F7	-1.34331731621201
E2F8	-1.55934280588265
E4F1	-2.52467473534848
EAF1	-1.68752271639622
EAF2	1.33270477206984
EAPP	1.44424664972404
EARS2	-2.31286993752657
EBAG9	0.479610824818029
EBF2	-0.496233938893443
EBF4	2.23830194695926
EBI3	-8.03220699418377
EBLN2	-1.41199375628936
EBNA1BP2	-2.80670405375624
EBP	-2.33945108138375
EBPL	-1.27091797246909
ECD	0.34043965808248
ECE1	-0.308749995161767
ECE2	-3.90840099012686
ECH1	1.99337469186713
ECHDC1	0.985771701080616
ECHDC2	-0.71885607283608
ECHDC3	-1.6059177434186
ECHS1	0.360430591694996
ECI1	-1.44895113657559
ECI2	2.12769234985214
ECM1	-0.102128383547308
ECSCR	-0.362596850985199
ECSIT	2.86504885401233
ECT2	-1.00158310889006
ECT2L	-1.10719269998394
EDA	-7.13873614235999
EDA2R	-1.11417616169611
EDAR	1.73614555405728
EDARADD	-2.5722390449489
EDC3	6.19180247299751
EDC4	0.693569056071601
EDDM3A	-3.38365405335876
EDEM1	0.593917293220341
EDEM2	4.11332774993509
EDEM3	-1.06621510760907
EDF1	-2.08216211906198
EDN1	-2.26332221920228
EDN2	-4.0421813025963
EDNRB	-3.46111125668616
EDRF1	-0.841220317701931
EEA1	-1.4383275705208
EED	-0.598390986349633
EEF1A1	-0.430877697070077
EEF1A2	0.0891194452927395
EEF1AKMT1	0.941384639860252
EEF1B2	-1.54104858025503
EEF1D	1.91849306122708
EEF1E1	-5.67444968170909
EEF1G	2.21443718340607
EEF2	1.29062890760892
EEF2K	2.05465071724274
EEF2KMT	-4.10083229700659
EEFSEC	0.451711632317337
EEPD1	-6.67198002657939
EFCAB1	3.4442108838629
EFCAB11	1.22840897181911
EFCAB12	-2.06992152282453
EFCAB14	2.76469761694367
EFCAB2	2.79786427744201
EFCAB3	-1.19046347824725
EFCAB5	-5.09720694946538
EFCAB6	-0.307647049925524
EFCAB6-AS1	-1.59535350305962
EFCAB7	2.96717836231747
EFCC1	0.0757130858701616
EFEMP1	-5.0742788152461
EFHB	-0.0198806251282448
EFHC1	1.35039779666973
EFHC2	-0.0577188047712631
EFHD1	-5.67934069974444
EFHD2	-4.43188106666803
EFL1	1.82915627815689
EFNA1	4.09827164623667
EFNA2	-4.00242297874611
EFNA3	-5.94778854310959
EFNA4	-0.949507483593458
EFNA5	-1.11324561686002
EFNB1	-0.562675490715606
EFNB2	-7.70019988341147
EFNB3	4.39042794038084
EFR3A	0.807850160693078
EFR3B	-2.1387878440131
EFS	-3.35472631260671
EFTUD1P1	0.0530775881975864
EFTUD2	0.441795485466442
EGF	0.192757992642149
EGFEM1P	0.714304253884844
EGFL7	-1.42519228850029
EGFLAM	-0.00614746677778068
EGFR	-3.29601157608521
EGLN1	-0.971567731712657
EGLN2	2.51605763948647
EGLN3	-2.91672332453804
EGOT	3.51236019956523
EGR1	-10.1507512711307
EGR2	-2.83415884510699
EGR3	2.15939086279903
EGR4	1.89700291338339
EHBP1	-1.50036000611505
EHBP1L1	-2.98460842153728
EHD1	-1.04650706732495
EHD2	0.204716573191912
EHD3	-0.346907046537053
EHD4	-7.09803072044795
EHF	5.98141893854077
EHHADH	1.54479575921241
EHMT1	1.22650673284772
EHMT2	0.507467506396601
EI24	-0.167301322549189
EID1	-0.119621455070781
EID2	3.94657364808527
EID2B	1.24640679620844
EIF1	-1.29345525807634
EIF1AD	0.682202028669219
EIF1AX	-3.24439679359759
EIF1AY	-0.758028107558902
EIF1B	0.461062640563339
EIF2A	-0.0321923603624326
EIF2AK1	3.91623367084086
EIF2AK2	-3.15619207985858
EIF2AK3	4.63338777371698
EIF2AK4	0.198443662381313
EIF2B1	1.46919279763466
EIF2B2	-3.31942458981428
EIF2B3	-0.839720036178006
EIF2B4	-0.439327953587516
EIF2B5	-1.59720052578034
EIF2D	1.80998265913794
EIF2S1	-2.47045692689257
EIF2S2	-0.854374302029299
EIF2S3	0.430752743039582
EIF3A	-1.43696311395485
EIF3B	-2.623989655072
EIF3C	1.64342250488551
EIF3CL	-0.355089753758509
EIF3D	-0.207610500421412
EIF3E	-0.723814706304179
EIF3F	2.38609425043385
EIF3G	-0.214937053383554
EIF3H	1.33680649830778
EIF3I	-0.699112206848682
EIF3IP1	0.752221184469448
EIF3J	-4.35562208166103
EIF3J-AS1	2.09829603411319
EIF3K	-1.5996327716662
EIF3L	1.39766417919434
EIF3M	-1.12944642485011
EIF4A1	-6.14286215519982
EIF4A2	0.734753928381569
EIF4A3	-1.44209172765456
EIF4B	3.82738040188004
EIF4E	-0.312745252739745
EIF4E1B	0.735804753580504
