Genes	PATU8902_6h
GNAL	0.144553972489631
RHOC	0.146532849410995
CCDC107	0.309542613023183
UBE2V2	-0.0872383299790318
ANKRD18B	0.0790571620479379
ATP6V0E2-AS1	0.449096306383788
GCNT1	-0.0922224086540009
CAPN15	0.204598995784242
PTP4A1	-0.148900358915346
RMND5B	0.0355301953810043
PPID	-0.0512305061392775
NDUFA3	0.109872425189063
SNAPC1	-0.151337966993504
CNPY3	0.083459108497201
ASAP1	-0.0455458060165723
OSBPL10	0.0452318954729609
CLN6	0.133951588873735
DNAAF2	0.0432455042234077
EIF3D	0.0092907546890082
ARPP19	-0.106445717658485
IFNGR1	-0.148181451052437
DPM2	0.218738735871625
BHLHE41	0.31867842983828
UCK2	-0.00546714823685601
LRP5	0.238516950734077
ZNF770	-0.141434728456545
CDK20	0.410319311573001
CD44	0.011679000099905
INPP5F	-0.0854054324450724
RCHY1	-0.0881021248993381
NBPF10	0.441164581470478
ACBD5	-0.11850702026958
ZNF526	0.209886820992636
SLC16A1	-0.0847603482776069
PPP1R9A	0.197962468248704
RHOT1	0.00391554941904282
EIF4EBP1	0.0211304990702592
RMDN1	-0.020557398557008
PCBP2	-0.0344566508983757
PSMD5	-0.126527270826291
APITD1-CORT	0.120867807069843
ENHO	0.536905493477759
ST3GAL6	0.239909741594629
TCTA	0.0907090304876244
ABHD5	-0.0141885432809361
ZNF440	-0.132807415661509
NUDC	-0.0120969302020439
SEMA3C	-0.0817779171173649
DPP9	0.0793839281380579
NAP1L1	-0.193587144677812
KCTD5	0.0881785941913211
DFFA	-0.0278907735862042
CMC4	0.27140088240502
RNPC3	-0.062285943522987
MED15	0.0784309806037125
PNPO	-0.070929811676181
GSTZ1	0.367781320666086
TSPAN14	0.0542609556569822
NDUFS5	-0.00199382655479319
PPM1B	-0.186326446956694
TNS4	0.356787853234677
RAD23A	0.0968498398058442
TCEB3-AS1	0.0580323834563095
MANF	-0.00665072818155554
SRSF9	0.0405441402140383
C9orf116	0.0769857774741181
ZNF791	-0.0146534452729794
PFKL	0.181339018081386
RAI14	-0.0708720617819916
COPZ1	-0.0203265874598229
USF2	0.0513285583627594
JAZF1	0.182551201908482
FAM46B	0.432234719335913
GPATCH11	-0.0292860550609362
PRRC2A	0.0983610559411883
ERAL1	0.010429339438077
BTG2	-0.036073235043816
ZNF888	-0.0719724820768444
RBBP6	-0.0842541164719526
ATP5G3	0.134079121394999
FAM98B	-0.0917531335205872
NOSTRIN	0.481737992237251
CMTM6	-0.0767107325641598
WBSCR22	0.0544148984238086
RPUSD1	0.182773645084016
VEZT	-0.0990512452988908
GPR180	-0.0023354124956243
ARL8B	-0.0598654556722442
LSM6	-0.0959010315397766
LACTB2	-0.170046146963301
PA2G4	-0.0589819941190513
PARVB	0.0981558795158799
ZNF281	-0.0313249700538796
CTSO	-0.00409663114890968
LOC100996437	0.310766081541387
CNOT8	-0.152767043945378
TANC1	0.113572543810945
NPAS2	0.16762866251036
PWWP2A	-0.08087621936291
PPP2R5E	-0.0932133610466304
SLC25A10	0.193182005930604
SCYL2	-0.0508427101951661
GAA	0.0958236991330459
MCM2	0.111055340454967
F2R	0.0435336679125005
FEM1B	-0.0270459138589842
CHN2	0.240530442732723
PTPDC1	0.020006105779641
CCDC148	0.207456947003167
UAP1L1	0.285973421085005
MAP1LC3B2	0.161660398859953
THAP9-AS1	0.0125321200508108
ZNF880	0.00491511091443453
HDHD3	0.2054997599266
VPS50	-0.189321115474552
PPP2CA	-0.07175138441443
JAK2	-0.0658616969776324
MCM3AP-AS1	0.0295507037637921
QSOX1	0.127578446823417
ALG12	0.242942616762466
PEAK1	0.0994340036874122
STIL	-0.151887420294313
CAMK2N1	0.347635707351844
BTD	-0.0357544221505659
CWF19L2	-0.157638630918322
PNKP	0.335065285317983
FXR1	-0.122077548841314
ST3GAL6-AS1	0.324316327095696
MAPK1	-0.0867671530880418
INPP4A	-0.0228856284209038
RCAN3	0.240494605261665
TFPT	0.190797660047848
CCAR2	0.0535295207151112
TECPR1	0.312666419753339
ZNF185	-0.10044358226674
TUBA1C	0.106492363706247
AGER	0.170512919649061
TMEM19	0.00887033169740548
ATP5O	-0.0246485810853301
C14orf2	0.0631353860470547
TAF1D	-0.0937866309265321
FKBP14	0.0539535268751123
UQCRQ	0.0661719198398965
LOC100128531	0.436510256860424
EDC4	0.180462793382199
NEDD4	-0.0776497729313252
DXO	0.0729053780188806
TNFSF12-TNFSF13	0.322494289070215
EMC4	-0.0519919514250331
SLC16A14	0.0186256991011282
BBIP1	0.143016558785509
LY6E	0.142794303536565
EPHA2	0.106703503938382
MARCH4	0.0187908423118213
ZMYM1	0.05626714756204
SFT2D1	-0.0813705092071899
IER3	0.0705099173035268
SHKBP1	0.0854195195143488
HOXB-AS1	0.558333180145739
ORAOV1	0.238343357768469
NR1D1	0.480155196611454
ARL13B	-0.115258088520791
FEZ2	-0.0599825861997036
ATPAF2	-0.0169743124160244
PAFAH1B3	0.322399822456529
MTX2	-0.0223104401479173
MBTD1	-0.0665597524338168
PLEKHM2	0.0236757170707698
MANBAL	0.0427428901722973
POMP	-0.0712098250487774
B4GALT7	0.216691078758695
SBNO2	0.240424420326965
F8	-0.0999338040169695
ASXL2	-0.109599470462557
CYB561A3	0.113872983608618
UTRN	0.0963873904761972
ARL2-SNX15	0.806222698564859
FUNDC2	0.0665548143808117
ACAP2	-0.133623836746342
MRPS12	0.216964415623861
ZNF568	-0.0900525096772995
SRGAP2	-0.075034131901961
SYTL1	0.296695036968521
DUSP11	-0.181345860002651
POP7	0.173385572080704
MRPL20	0.142367378676879
BAG4	-0.115108653776302
XIST	0.0587289498111305
AHI1	-0.101497917095981
MARK2P9	0.166243321148934
NCAPG2	-0.105626458528228
RIC8A	0.1048508642252
SSR1	-0.0783680122336312
FBXO3	-0.18645551510949
ATL2	-0.0463970102751139
VPS35	-0.0488090968352193
WEE1	0.0126468148747056
LOC100288152	0.191525934591926
CUL3	-0.0407061808667386
ASNSD1	-0.0584026579622803
PLK1	-0.000220902745695639
LAMB3	0.0433763671625531
EIF2S2	-0.118822562065505
SF3B3	0.0249605064735468
ZBED6	-0.282423122083598
GBA2	0.102985954908193
SEPN1	0.0033684178608091
MTA2	-0.00401335624674015
GPI	0.00925689809209373
FKBP11	-0.0340888198405809
QARS	-0.0140899124139091
FAM8A1	-0.00957825563130843
NAA30	0.0291919921524251
LOC101926941	0.15744228142202
TOMM70A	-0.0706736346220929
SPC24	0.22225149394176
EIF4A3	-0.0189241296939917
CLPB	-0.00363178825932753
TMEM183A	0.111711645807508
LINC00471	0.471186409285207
RASSF8	-0.000985813851368533
LYPD6	0.0753346893474216
TRAM1	-0.0479414309442525
LCORL	-0.00537677730527886
PRKD2	0.104790241234858
SCAPER	0.0133435572009164
IFT27	0.0574373889402309
EIF3K	0.00104307048605889
CAMK1	0.111255046660173
NUF2	-0.127147693880257
SCAMP3	0.0772335927248342
PUS1	0.0578052993076108
THOC6	-0.105937550047236
NOB1	0.0383102096261503
LINC00969	0.112503431781921
DMAP1	0.0454442129162427
SH3BP2	0.175132391229488
CCDC137	0.153413366951106
NTSR1	0.284166990263761
GDPD1	0.273983272282224
MRPL54	0.129126920775411
U2AF1	0.0244162035515547
RPS6KA3	0.0206184195509476
PLEC	0.218026887798371
NPR2	0.300384116426403
ATPIF1	-0.00336929930628038
DAXX	0.0755443112115746
NDUFB2	0.150152402067362
SETDB1	0.00454911186089646
KLHL15	-0.0919838801367234
ZNF280D	-0.0242748950328897
ZDHHC12	0.269651534009602
BLM	-0.112034921778388
RHOBTB2	0.113848053935482
GTF2A1	-0.13469803192476
SUV420H2	0.202799494317227
TRIM59	-0.066288089345159
NOSIP	0.130659890640039
PEMT	0.109581348062205
NEDD1	-0.082448788551317
PIBF1	-0.0258910547346813
HLA-DRB1	0.225562054781404
STK40	0.12853870345679
ZNF780B	0.0888691148322156
PAK6	0.31186008827595
HMG20B	0.198429872808755
ARF3	0.0204354108339784
ZNF106	-0.100523872610483
HYOU1	0.0232998647550406
KCNK5	0.360881974253733
AASDH	-0.0433368867716135
ANKRD39	0.117486538442797
PFKFB2	0.0333615824113824
RBM10	0.0752477611448432
FBXO45	-0.122449563937853
EPC1	-0.0194266994704249
ZNF695	0.274953665432724
RBM45	-0.0701864914444554
ACTG1	0.130702263649166
ACADVL	-0.0197766285612238
UBAP2	0.031190977337987
MMGT1	-0.100713692389587
RFWD2	0.000645953821942769
ARL15	0.094102302922499
ARL5A	-0.0350255769685415
GSDMC	0.342257014757216
FPGS	0.223678920239255
MCM3	0.0562068877205544
EOGT	-0.127421580033143
ZNF12	-0.0882822295188843
CENPU	-0.119257251758969
DDI2	0.003768331268581
APC	-0.0976609455052095
VPS52	0.143558475278032
IFRD2	0.122829770301757
ECT2	-0.0992311277342637
DIRC2	-0.0543231721110464
PPAP2C	0.262058154582442
ABHD15	0.159891037984637
MACROD1	0.177781274474867
RAB14	-0.0860378037625065
COX8A	0.157466184436775
IPP	-0.0355690716627586
SMAD5	-0.106589583144112
ACOT7	0.166305411490111
ADRM1	0.151184805153488
GTSE1	0.0611204170265003
RALY-AS1	0.0544524171939846
EDC3	0.107790601060744
OST4	0.0686876270928529
FGD6	0.107524058902923
CSNK1A1	-0.122458401544332
ZNF204P	0.145615559495995
ARHGAP11B	0.15748388360459
GMPPB	0.157523429174058
SF3B5	0.10276729499971
ABHD12	0.0699569517205516
ADCK2	0.18407712137646
SERPINB7	-0.0457279842686926
CDIPT	0.225488255957575
GNG10	-0.080846236036562
PCTP	-0.0322470284641918
EDF1	0.0397379691785904
AGPAT9	0.126557681993869
LOC81691	0.111323044389602
COG2	0.0724882966139431
CPT1B	0.198733394371956
ALMS1-IT1	0.223279498958374
SYNCRIP	-0.0885048158424091
RAD51AP1	-0.0854213457864805
KCTD11	0.245590451958437
KRT4	0.342982759037045
TIMM50	0.0854303214716241
IMPA1	0.000505887889167056
SHPRH	0.0768996911044248
ALG6	0.0435450427838178
ST6GALNAC6	0.0772396311472541
AGFG1	-0.0108644657760157
INTS3	0.0572447431077521
FAM189B	0.136446359168302
TATDN2	0.171148184631837
SOS2	-0.123764970742071
ZMYND11	-0.0282164832450391
ZBTB21	0.0157648008626476
GRK6	0.091914744217938
KIF3C	0.0725574743517754
HDAC3	-0.00257155269575549
CIAPIN1	0.127571693592564
EVA1B	0.5082091496732
BDH2	0.328501677755145
ATE1	-0.0598990617078305
ZNF444	0.108283896679755
KITLG	-0.0442611661093522
KRTCAP3	0.391567724039413
SARM1	0.380687088087366
NAA60	0.00107956882923776
BCL9L	0.144643425338851
DTYMK	0.150273678215236
LOC100130093	0.028864465290281
STAT6	0.378518767760175
PREPL	-0.0970223839121642
WNT5A	0.00390935120679003
PIK3CD-AS2	-0.0865677291430318
HIBCH	-0.0536480724033792
RPS6KA4	0.161881620589032
ZNF271P	0.0339366837360053
HIPK3	-0.094299870851299
DENND4B	0.198834585422877
CCNB1	-0.0625015840245862
WBSCR27	0.224445006125804
RRAS	0.157052193654701
TRMT13	0.0857779049979599
PPP2R2A	-0.0612516675064505
BACE1	0.0054560899207452
PHPT1	0.146586892984156
HIST3H2A	-0.160095875651705
RAPGEF2	-0.110463515100141
FLII	0.0914246109264267
TMEM106B	-0.0782759458210762
JPH3	0.330521316004199
ACBD7	-0.0995203526328989
GNAI2	0.00261199749108165
PARPBP	-0.0119638027549618
FBXL3	-0.0551707299423141
NDUFS3	0.0288708197057028
TMEM222	0.104807134200946
RNASE4	0.0424582014502113
FBXL14	0.569252393646753
MCUR1	-0.0273621119049317
PIF1	0.135427748058632
R3HDM4	0.191414934840978
DNTTIP1	0.0242169408184889
FARSA	0.172665784581263
PEBP4	0.344677430024639
TRIM33	-0.102211265579377
FLJ23867	0.152460733888576
POLR3F	-0.0449948267537197
NBEAL2	0.316648081599693
PPP1R3C	0.264219917028243
PSMA3-AS1	-0.0521408693524181
RUVBL1	-0.0223726057628335
TMED9	0.133617805897724
UBE2H	-0.0885297210346563
C6orf62	-0.13698541253168
ZC3H15	-0.068087278559128
FBXO18	0.0607843853567172
DCPS	0.0778255974643356
TFAP4	-0.0246954794436198
LOC101927550	0.253442214431263
NAA38	0.219473454671806
PACRGL	0.00790090141760391
LINC00888	-0.0870582876747554
C11orf73	0.0109772502170049
YIPF6	-0.0263409543297533
GSTM1	-0.12211805779004
SLC22A5	0.218224020627423
DMKN	0.0529093704734391
TNRC18	0.0456522024057406
RASA3	0.0774407297722721
RTKN	0.0931676967781532
PPP2R1A	0.0444099759566514
RACGAP1	-0.0321277315323067
HYAL2	0.200771283507555
ZNF480	-0.0294146017593899
SH3BP5	0.0260976930795049
OAS1	0.278502307986866
PRKCE	-0.0397452405323593
MYBL1	0.0152781965765341
P2RX5	0.0184030943067683
SOCS2	-0.0092630602722239
DLST	0.0276285336404936
MOGS	0.172803964318352
FBXO33	-0.146829906486295
ING2	-0.129484162279301
AGTPBP1	-0.026461512008833
ZIC2	-0.135173290864613
ZBTB24	-0.167670475492258
ADSL	0.0670583254519315
SETD1B	0.0934039630946888
HNRNPU-AS1	0.165949323389431
PQLC1	0.361078249994481
BRD4	0.0188826886084543
NUDCD1	-0.120101676605085
TMEM65	-0.0419700824132683
ZNF225	0.191640062962821
GBAS	-0.0568466466745008
NUBP2	0.346390898857377
ANXA11	0.0283332813720767
COMMD4	0.255404145927522
SERINC5	-0.156852040958754
NELFE	0.055599820006857
TRAK2	0.0362673114176646
TXNRD3	-0.0446127441787176
ELK3	-0.0879731939380815
LAMP3	-0.0713257828831484
PJA1	0.00527238157548426
OSTC	-0.0328196491720769
SH3BGRL3	0.102743049313332
FEM1A	0.147447907602261
RFC5	-0.0516098222492705
SMIM19	-0.112202859272614
MSI2	-0.184402345249162
ME3	0.179469547052994
EMC8	0.107140039005277
LIN9	-0.08643353344464
PRKAG2	-0.0877746859625175
PPP1R15A	0.0444721169832505
CMPK1	-0.119089182241003
KLF12	0.188367908712778
TMEM64	-0.0660381031076689
TSC1	0.0960021447377488
HMOX2	0.0373431509345528
TP53I11	0.363836113013201
ZNF500	0.162210776571623
SDHD	-0.110397268876484
TTF2	0.0425391590181743
FAM109B	0.339325012281721
TALDO1	0.0455082483499432
ALDH3A1	0.323721619152154
USP12	-0.120268534607186
PMM1	0.162663468593236
ZNF197	-0.0190179096022494
KBTBD8	0.136437035943036
LYSMD4	0.436526989498206
H3F3C	0.106903411934058
PHB2	-0.0131094151092102
HPS3	0.028984934831608
TSN	-0.104226136677362
RBM43	0.0265905452483466
CCT6P3	0.395806889566567
LEPROT	0.0151250776174043
TMEM18	-0.0119520271686842
NCK1	-0.0243667378819605
SURF2	0.102293924273925
CRNKL1	-0.0830516631738938
ZMYM4	0.045995249040212
STK17A	-0.0441930773434258
EWSR1	-0.0283839026431565
STT3B	-0.0960118920312176
CAD	0.135682447641943
RPL23AP82	0.197894614767139
MYL9	0.0374225479760515
TMEM243	-0.144525601093964
EAF2	0.0139493492960048
UBE2E3	-0.047710024022134
APBB1	0.225045903118064
ABHD3	0.0485839396299417
LACTB	0.0864221903646527
HSD17B8	0.350658639060765
AIFM2	0.127387485629839
PTX3	0.271216759968542
UNC5A	0.283230254175814
KRT8	0.0131564442517522
CAPN8	0.34207024594497
ANKRD54	-0.0281208747503037
CDKN2D	0.184383873210962
HELQ	0.0660863935804872
CPSF3L	0.0619728245059443
SLFN12	-0.125257480732065
RUFY1	0.143341669327915
PCBP4	0.065263276174111
IL1RAP	-0.0178822636453111
DSC2	-0.00925243694506195
PSMD9	0.0334519035356902
FAM91A1	-0.130921469121253
CASD1	-0.00966033403699962
ZFP41	0.237580503552672
ECE2	0.541770634759011
INPP5K	0.145953191657431
TAF6	0.0598679626858925
RAD18	-0.0373757657638247
TMEM41B	-0.161289385814424
METRN	0.436247954037917
RPS19	0.116873476717901
AZIN1	-0.0776757106392738
C11orf49	0.186499040367463
HACD3	-0.0914312572562901
U2AF2	0.0552859990012413
SPIN1	-0.100673650254105
BAZ2B	-0.0934528526495204
SEC62	-0.0705130668133505
RASSF1	0.105383070301169
CDC26	-0.150400744089435
APITD1	-0.139713297625319
WDR89	-0.0311247176867164
ELL2	0.0785795207891176
COG6	-0.0623596694147581
YIF1A	0.237429309010786
LUC7L2	-0.198483972222081
ISG15	0.138026757771298
ELMSAN1	-0.0150911389277866
PITPNM1	0.222453303246222
UTP23	-0.0965639484487477
TCF25	0.148977777208864
LINC00673	0.435953693211302
COG1	-0.0243309677846741
SRPR	0.0506383324773898
NUP160	-0.0368360999671919
SPC25	-0.0187832494977558
EIF3E	-0.14251485286287
SGSH	0.191078914477183
NUP133	-0.0819375816183836
POLDIP3	0.15117592533209
KLHDC3	0.0251818728111219
LOC389247	0.462644417650376
SNRNP70	0.0769712533323519
DSP	-0.0271753017359719
IRF3	0.358420286841653
BRMS1	0.143624549586493
ATP6V1G2-DDX39B	0.925037400830357
SLC41A2	0.0634864356424147
N6AMT2	0.0960263326817907
ZNFX1	0.119959632075159
LAMTOR4	0.0953808992849128
GLIPR2	0.286920730967018
EIF4G1	0.0494762874807879
RCOR3	-0.0649080299793612
ZC3H12A	0.327328899540333
PIGN	0.0385965014982643
ZNF211	-0.136042564262199
EEF2	0.0270056037238273
ACACB	0.263852110005534
C4orf3	-0.0098284182569639
SEC61A1	-0.016245434786911
RDX	-0.0946268385305862
YAF2	0.118091154815452
ASCC1	-0.0389421947318143
SLC30A9	-0.139856680302524
PLBD2	0.106418248574373
BET1	-0.123560755554392
RPL37	-0.026829249317263
TMEM25	0.123189992462474
FAM171A1	0.042896250935887
C9orf41	-0.110481470637628
DBNL	0.196274079831188
ATXN2	-0.0719907298359805
IFT81	0.0297823387917697
EPG5	0.0548699438315898
KLF13	0.188837057238316
TAPT1	-0.0299255910374656
ORC5	-0.0619240012177835
ZC3H7A	-0.0870491219900478
SLC2A4RG	0.0408995307853912
DGKZ	0.159796001066735
POC1B	-0.161346623511943
SNORA64	0.0310757338360297
DGUOK	0.0540847023837587
ECSIT	0.148059036739631
KIF5B	-0.124191492698936
RNF213	0.225732866566481
UBL3	-0.0563667877486251
NCAPD2	-0.0704032654629634
PMF1	-0.0315859686462829
GPATCH2	-0.0464874789681859
ABCE1	-0.00342390977838836
TLR6	0.171438602133981
NET1	-0.105178486387798
GNB2L1	0.0118718663201136
BIRC2	-0.0459411056388221
ZBED8	0.184319237949974
DUS2	0.0520145531176768
NFKBIE	0.289936218031262
FAM177A1	-0.0632400077412623
CACTIN	0.10467378097938
PSENEN	0.122008694484256
TUBA1B	0.0580779663924709
BTBD1	-0.0990042527000785
SNX11	0.17956318422237
DOK7	0.294095226712232
PPDPF	0.161251037481646
RPL13	0.0960641275713865
MPHOSPH10	-0.0630331276003684
ZNF561	-0.0773845956353347
AP1G2	0.260499836673667
DGCR2	0.177840379400775
ZCCHC10	0.00552527996581409
AIMP2	0.198399385512149
CEP170	-0.0916580495180908
SHMT2	0.01071563004216
LINC00634	0.189768268494224
CRAMP1L	0.166962410177114
C6orf15	0.339621892871622
KIAA0101	-0.144382847556219
FRMD8	0.10366672825971
SFXN4	0.0741234594799796
ANKRD13C	-0.0325302308214281
MNS1	-0.176686618971353
RHPN1	0.250234484225023
MOCS2	-0.0519462828651109
DCXR	0.250690101134903
SNX6	-0.0838399150488485
UBTF	0.0950065168670795
RALGAPB	0.00566610270491896
ZNF451	-0.117211998207413
TMEM101	0.271213802288227
TMEM132A	0.100223596414616
SH3BGRL	0.0127550830528254
THNSL1	-0.0472686485860532
CYTH3	-0.010452272174267
FEM1C	-0.0558046133103423
BTBD3	-0.00137163715077548
SLC52A3	0.287186332019349
C5orf45	0.458607522449411
ECH1	0.0241223692193842
TMEM258	0.187358111129533
CYC1	0.120166172659629
INTS1	0.2539233961946
PHF11	-0.0751555542254492
LOC100506083	0.0878988390194517
FAM193B	0.245150785289173
CA11	0.447042854058882
RCN2	-0.0407185874911082
KIF13B	0.0456292919880186
RHOF	0.148326181090253
MARVELD3	0.277435738829703
RBM18	-0.0598576245698919
SLC10A7	-0.0129282934953903
PDCD11	0.140834425487925
UBE2L3	-0.0487572981274749
PGAM5	0.032748043932286
ALPP	0.334327225599576
H2AFZ	-0.0165621614869806
MICALL1	0.174601251905289
FAM103A1	-0.21187135022732
PRSS8	0.342534656114192
KMT2B	0.191747540386957
S100A13	0.0466350494807362
PABPN1	0.221789632024745
PDE6H	0.344309807399505
TRPC1	0.088162567056949
COTL1	-0.0136955283755711
AGPAT5	-0.102303230482127
FAM160B2	0.312851542754053
PPIAL4G	0.89796894353741
ENGASE	0.332607768906029
STRN3	-0.0481207998992845
OGFOD3	0.206586724403471
POLR1D	-0.0946370727605679
CCDC51	0.151456785950921
MOV10	0.104353227212717
SLC25A11	0.168102750581459
TMEM123	-0.135928187564042
LETM1	0.0609900635350833
ZNF571	0.0200529427727072
PSPH	-0.0138759940414017
CKS1B	0.0738493866460113
DEDD2	-0.0190093519413281
PTBP3	-0.0945041613799589
SMC5	-0.069029362756341
C2orf27A	0.275125536305182
APOA1BP	0.0463689258036073
RANBP3	0.0952667321709244
MAP1S	0.213843040588466
FAM86DP	0.107085795982428
UBXN7	-0.161675113008198
DEK	-0.116085097555489
ASB16	0.14684302821069
TUSC2	0.0408682128149112
PDRG1	0.0356929611629457
HK2	0.0814207028363585
ERI1	-0.0291575548060621
HMGN2P46	0.235528632299806
HINT3	-0.110354131302588
C1orf131	-0.102311610478578
CMPK2	0.117819623054489
INPP5B	0.0457882672723327
CEP120	-0.104397166361035
ARFIP2	-0.0105342080954554
SPAG7	-0.0336717536183375
TMEM184B	0.167435631973325
MARCH7	-0.0813121775993091
POFUT1	0.0449903088113492
PDPK1	-0.0562861081749011
RRP8	0.23211117765721
GPD2	-0.0192707478130814
SNRNP25	0.104409536851159
WIZ	0.137721203373476
LOC101927045	0.000974559516601747
BNIP3L	-0.0904891513892636
HYAL3	0.234253800592296
RNF5P1	0.0497505469855701
ZNF383	-0.0723480775231033
FGF2	0.162320464972325
PRPF38A	-0.0891241776917253
TEX261	-0.0266103442986969
UBE2B	-0.0625810460970202
RPS16	0.0613279892215228
FBL	0.0641605747041059
EIF5A	0.00225927509475277
RLN2	0.15003433484549
UCHL5	-0.0538711697596836
ZNF865	0.315725234839836
EMG1	0.114331512031344
CCT8	-0.0925447057607744
SUN2	0.186402711465757
TACC1	-0.0342488560314793
ZNF485	0.0574331190115656
CDK13	-0.0527000785073275
HSPA4	-0.0485425805510946
DERL1	-0.0995473345357496
INTS8	-0.0546581065781711
GATAD1	-0.0324696934073057
CDKN2B	0.0247328034482888
ZFAND2B	0.17035855641665
TCERG1	-0.0699035650088584
CLN5	0.0481935743994324
GRAMD1A	0.0572729466232831
KLF6	0.0632931803143313
CDS1	0.0782664006356772
CCDC66	-0.0600650004908401
ZCCHC3	0.0192889177174793
DEF6	0.370570403361674
IVNS1ABP	-0.0548085261281335
MKL2	-0.0764164496694013
SMARCD2	0.0701190013399806
CPD	-0.0730732032199386
LINC00963	0.393151871317867
C11orf24	0.0269153299628373
FAM200B	0.0825848448963082
IL1B	0.290712840287848
PSMD8	0.0377557573700269
IDH3B	-0.0632705929564148
CDC42EP2	0.134833597478934
CSE1L	-0.0526477598034987
UHMK1	-0.0187990245475689
ALG8	0.115504369354538
PIK3R1	0.0662182797481199
UBN2	0.105183390935523
FANCM	0.131522518281207
CLEC4A	0.471224746358997
SLC44A1	-0.00272035939459947
INO80D	0.160597302247763
CHMP1A	0.140194211088184
WTAP	-0.121994477230697
FOXQ1	0.34067546659845
LARS2	0.134947981984938
TRMT10C	-0.0248584259500273
SCARB2	-0.0460014667612638
AARS	-0.0378483999000139
G2E3	0.0710440873461495
CDC42BPB	0.0963377145229289
SEC24C	0.0222965045629913
RIT1	-0.150551921666287
FRMD5	0.205439206512531
RABIF	-0.150202354629064
POLR2G	0.0754261656839699
TOP3A	0.18923821966064
LUZP1	-0.0720189596736898
C12orf75	-0.0636130327222437
PDLIM1	-0.0195896512563429
CHEK1	-0.0554730432309869
ERBB3	0.102751345809328
CPNE2	0.0721091651177046
MRPL14	0.080427537103593
ZNF613	-0.000857070444397312
NCS1	0.141239337665653
MAP2K6	0.353279182931635
TRIM37	-0.0278382649728339
ITGA3	0.128309149441602
B4GALT6	-0.0342001165387078
SSR2	0.0309497890386545
MRPL28	0.092054899991397
CTSV	0.0606412799690244
ALG2	-0.0423533526179991
NOMO1	0.0509974496663546
ZNF267	-0.0270110869188254
ANO6	-0.0523831775519659
ZNF446	0.30849491896791
NAA50	-0.109618369888564
ZNF28	0.0114522329116475
MRPL27	0.0120480492427211
FAT4	0.0127910314797686
GPSM2	-0.110798325850898
RPS9	0.105805668578526
COX6B1	0.0162484190977086
MED14	-0.0470182231617677
CLIC3	0.299219461817274
CSAD	0.507297068878191
PDIA4	-0.0522794095428658
USP2-AS1	0.330317859084023
ZNF181	-0.110159178233505
BTF3L4	-0.0352050452313968
IFNAR2	-0.14341685220356
BBS7	-0.117196176664382
PLRG1	-0.138314449561447
PTMA	-0.039480772901797
ZRANB2	-0.0836533839776932
ZKSCAN5	0.0126216419470588
PPIF	0.0515007136530752
FZD3	0.00458529390370055
ZNF33B	-0.147857887813894
ZBTB44	-0.0878696149752667
ZNF649	0.150127946320653
COPS6	-0.00944950392847765
SPPL2B	0.206322415670252
MAPRE3	0.0886248787190573
SRI	0.0676081709388487
TMEM63A	0.315430107747843
LINC00467	-0.0566127060739419
CDCA3	0.0424850065503755
TBC1D9	0.00258930896960985
NSF	0.111576398368772
MRPL53	0.18964782355904
SRFBP1	-0.0627521325619176
EIF5	-0.114104531226459
CDKAL1	-0.0823197035907652
TUBG1	0.0721540156931919
C8orf59	-0.0171727927362326
CDCA5	0.0108626558775518
CLTC	-0.0338226417511027
SHQ1	-0.0734802766579818
HSPA13	-0.136794352361862
GSTP1	0.0731188493405828
CRELD2	0.224048216141606
PSMA4	-0.14080998284504
CHMP4A	-0.00516493348664415
FASTKD5	0.00696596882823108
EXTL2	0.0463523076535637
SNX15	-0.00558738095562727
MAST3	0.356749271772139
MEMO1	-0.104284930985016
MTRNR2L8	0.433576486289715
RAB15	0.0598583120084939
SNRNP200	-0.014363135890135
LINC01186	0.247792009879073
DGCR6L	0.294003347446854
G3BP1	-0.0219642510342517
SLC18A2	-0.115528286258774
TFAP2A	-0.0186195025913669
ZXDB	0.0502245321181172
AP4S1	0.00800409391845491
WDR83OS	0.121705285098201
C11orf95	0.0200513353846774
IPO11	0.00314152779735366
ANKDD1A	0.237600963438839
PYCARD	0.389161577253287
ZBTB2	-0.0225463240388466
ITM2B	-0.102892249223046
TUBB2A	0.278379999982788
FPGT	0.234652592633019
YIPF2	0.129940456255196
NDUFAF6	-0.11955703823372
SNX12	0.12475806470048
YIPF5	-0.0424450892287522
LOC100288637	-0.011815402785821
AATF	0.0122027630446899
TMEM125	0.342259625626825
FKBP8	0.132615692718323
HELLS	-0.0327436060608131
RPL3	-0.032144182822659
SEMA4C	0.106303025020791
MTCH1	0.0397507202259515
SLC35E2B	0.049333649650571
ACAD11	0.0626845138665439
DCTN1	0.114503521267976
RAE1	-0.00359988296465907
CCNL1	-0.079040191783041
BMPR1A	-0.0892998995260479
DLD	-0.12598104016114
NEAT1	0.0300848012183863
ERCC-00116	0.531973845624894
TRAF5	0.262137443011858
CASKIN2	0.171363544121375
SUCLG2	-0.138663124057953
PAPOLA	-0.109625254636642
FAM210B	-0.0688918939089502
ELF1	-0.0854028326858352
MYSM1	0.00148109726979895
NDUFA1	-0.0348236612818891
RANBP9	-0.122546717275038
FNDC3B	-0.0271995527227933
ZNF771	0.228316180384509
RNF115	-0.0949990070450788
C8orf82	0.149761706947203
POT1	-0.162513061061721
EXT1	0.0754792012853898
RPP21	0.200635528153793
