Genes	PAU89988T_6h
MCUR1	0.200394854600288
PIF1	-0.396800139917532
R3HDM4	-0.103330633086286
DNTTIP1	-0.0439055659711336
FARSA	-0.0120618100197794
PEBP4	-0.74101697561095
TRIM33	0.184960942379356
FLJ23867	0.0386584128753356
POLR3F	0.0035034093261137
NBEAL2	-0.3185718166398
PPP1R3C	-0.119005808630365
PSMA3-AS1	0.22642290331288
RUVBL1	-0.066082077576775
TMED9	-0.344862917797132
UBE2H	0.017698917841181
C6orf62	-0.0489040612560352
ZC3H15	0.209372557471841
FBXO18	-0.113522118333909
DCPS	-0.0201174944874358
TFAP4	0.0200646006826171
LOC101927550	-0.423857023097688
NAA38	0.23592763322881
PACRGL	-0.0849178394545209
LINC00888	-0.101125862315204
C11orf73	-0.236969385199094
YIPF6	0.00754273543254858
GSTM1	-0.0861121998152588
SLC22A5	0.303618306092178
DMKN	-0.227421801629266
TNRC18	0.0154283078514998
RASA3	0.0818656734427798
RTKN	-0.151033160256496
PPP2R1A	-0.168274950988359
RACGAP1	-0.183751999764597
HYAL2	-0.198796682741485
ZNF480	0.310244975956504
SH3BP5	0.260088229897054
OAS1	-0.175452146631163
PRKCE	0.104359074896553
MYBL1	0.142599277209051
P2RX5	-0.124860792989136
SOCS2	0.101281974748357
DLST	-0.216828647229933
MOGS	-0.179031178533148
FBXO33	0.0435469277930634
ING2	0.288853454752461
AGTPBP1	0.0993428733003467
ZIC2	0.228036882267563
ZBTB24	0.253131532042856
ADSL	-0.0943628024102354
SETD1B	0.155770582186898
HNRNPU-AS1	-0.0140697411824304
PQLC1	-0.0781693223507953
BRD4	0.140968345472967
NUDCD1	0.0252239216265879
TMEM65	0.193272461018791
ZNF225	-0.252074344331966
GBAS	-0.0063197076031658
NUBP2	-0.268783684120233
ANXA11	-0.0668859672285134
COMMD4	-0.412319273695088
SERINC5	-0.0700951983394589
NELFE	-0.140591719570201
TRAK2	0.170336127375723
TXNRD3	0.136541948973208
ELK3	0.159834091830215
LAMP3	0.292465863746169
PJA1	0.253526033940828
OSTC	-0.0843935526886481
SH3BGRL3	0.180493233945531
FEM1A	0.0811545034270784
RFC5	-0.193156040626053
SMIM19	-0.0712921277910823
MSI2	0.307784755172845
ME3	-0.17645393143433
EMC8	-0.265590872131057
LIN9	0.181758140619634
PRKAG2	0.220999456138942
PPP1R15A	0.0978433750828236
CMPK1	0.137529869826438
KLF12	0.327512487451225
TMEM64	0.152210531249388
TSC1	0.122754477328449
HMOX2	0.0347626218756059
TP53I11	-0.00706357752529563
ZNF500	-0.418958883756173
SDHD	0.184496912866377
TTF2	-0.134267653595704
FAM109B	-0.138450695109683
TALDO1	-0.141413220352036
ALDH3A1	-0.266692283583208
USP12	0.121940746230146
PMM1	-0.398266705785609
ZNF197	0.0174056912397722
KBTBD8	-0.302237969233663
LYSMD4	0.0487698989755272
H3F3C	0.238185464002112
PHB2	-0.177714387474714
HPS3	0.0613234487000716
TSN	-0.0083121869682401
RBM43	-0.0619461762462787
CCT6P3	-0.238004927966748
LEPROT	0.00680892668418043
TMEM18	-0.159807640449524
NCK1	0.0846440734136467
SURF2	0.222161720991799
CRNKL1	0.144590449712324
ZMYM4	0.109805722874255
STK17A	0.134129496007447
EWSR1	-0.171656339509093
STT3B	-0.00750881803885228
CAD	-0.170149694434326
RPL23AP82	-0.559387344702892
MYL9	-0.132507890741998
TMEM243	0.0642237586744088
EAF2	0.0493320075108086
UBE2E3	-0.109254949431912
APBB1	-0.092236240012484
ABHD3	-0.0473876989626243
LACTB	0.146397690745078
HSD17B8	-0.264449046859972
AIFM2	-0.189465902474139
PTX3	0.263306802185075
UNC5A	-0.479461181629792
KRT8	-0.232551073111688
CAPN8	-0.27642416266298
ANKRD54	-0.128280913317401
CDKN2D	-0.355709232741954
HELQ	0.347754583787393
CPSF3L	-0.0719337832258713
SLFN12	-0.0571267732670439
RUFY1	0.139017102296378
PCBP4	0.0626715963479252
IL1RAP	0.254047258567807
DSC2	0.270999563891659
PSMD9	-0.227594039307661
FAM91A1	0.037430811738794
CASD1	0.203778448045274
ZFP41	0.110876563017051
ECE2	0.134621243207487
INPP5K	-0.0130497686377988
TAF6	-0.0890855656831686
RAD18	0.144526756476707
TMEM41B	0.279114798771394
METRN	-0.451631624901665
RPS19	-0.377069131634467
AZIN1	-0.0274007049779641
C11orf49	-0.200612559227011
HACD3	-0.008489307424977
U2AF2	-0.0865815971080872
SPIN1	0.0416510182770917
BAZ2B	0.135167111545623
SEC62	0.174624415929928
RASSF1	-0.201442713995543
CDC26	0.342979623610465
APITD1	0.0835830914448197
WDR89	0.100028485926785
ELL2	0.239046168585486
COG6	-0.0105940864324037
YIF1A	-0.0392607863637506
LUC7L2	0.184287059080487
ISG15	-0.375346944778929
ELMSAN1	0.0378308898409179
PITPNM1	-0.155823689780286
UTP23	0.180297430405832
TCF25	-0.0525193917090272
LINC00673	0.0826565757345037
COG1	-0.208014011004529
SRPR	-0.0859563769746758
NUP160	-0.123577032410372
SPC25	0.164164416637561
EIF3E	0.0758033800237623
SGSH	-0.153250375318948
NUP133	-0.0835100815270513
POLDIP3	-0.21361398607382
KLHDC3	-0.294469448883851
LOC389247	-0.433738048494902
SNRNP70	0.0334431273370912
DSP	0.182854503060138
IRF3	0.00809502376640836
BRMS1	-0.0461277659476433
ATP6V1G2-DDX39B	-0.109906456849001
SLC41A2	0.32035531321021
N6AMT2	0.2047566837088
ZNFX1	-0.0209423436793124
LAMTOR4	-0.216990118143498
GLIPR2	0.136636889812913
EIF4G1	0.0324043752565988
RCOR3	0.152876254841439
ZC3H12A	-0.392248781945264
PIGN	0.21924738395556
ZNF211	-0.0410649298030799
EEF2	-0.104589228001565
ACACB	-0.424546547855165
C4orf3	0.202508834106986
SEC61A1	-0.144277128779243
RDX	0.300243317276204
YAF2	0.32926738891758
ASCC1	0.156209895933305
SLC30A9	0.115064106913657
PLBD2	-0.0387702918653221
BET1	0.0259050411808732
RPL37	-0.0668268421577451
TMEM25	0.0756196457898501
FAM171A1	-0.13285875715978
C9orf41	0.122105984270505
DBNL	-0.0629393740749533
ATXN2	0.264016942174799
IFT81	0.0286805638528129
EPG5	0.036259522084666
KLF13	0.108018227134871
TAPT1	0.151017163361894
ORC5	0.0894026400035957
ZC3H7A	0.0440211213783899
SLC2A4RG	-0.187498647514615
DGKZ	-0.058707764270193
POC1B	0.192942205368129
SNORA64	-3.43594297619736
DGUOK	0.0820153536986608
ECSIT	-0.0867145833541922
KIF5B	0.119264239503948
RNF213	0.154998983371073
UBL3	0.0807845395973006
NCAPD2	-0.161014883377057
PMF1	-0.0805835327779834
GPATCH2	0.262585861457119
ABCE1	0.148107243851372
TLR6	0.127799585080402
NET1	0.10240087218768
GNB2L1	-0.273670679319407
BIRC2	0.0536597204258191
ZBED8	0.17688336485056
DUS2	-0.136780808176975
NFKBIE	-0.144447636190221
FAM177A1	0.232069309428456
CACTIN	0.0435381825499119
PSENEN	-0.196539710051386
TUBA1B	-0.161540472287994
BTBD1	0.112843794447415
SNX11	-0.235307989494192
DOK7	-0.447648743313422
PPDPF	-0.110383708525092
RPL13	-0.194172663734145
MPHOSPH10	0.257491286979119
ZNF561	0.18792078432867
AP1G2	-0.102623188105428
DGCR2	-0.0176427083200759
ZCCHC10	0.202181160456951
AIMP2	-0.113381358703703
CEP170	0.228845083084486
SHMT2	-0.231263706405998
LINC00634	-0.183665991602917
CRAMP1L	-0.163673605884325
C6orf15	-0.266130543573606
KIAA0101	-0.271048515328337
FRMD8	-0.28842813738544
SFXN4	-0.165313912146929
ANKRD13C	0.103604852195321
MNS1	0.368795304776993
RHPN1	-0.349646377022185
MOCS2	0.253318381995275
DCXR	0.101527641342136
SNX6	0.0298811612754459
UBTF	0.0779707797562468
RALGAPB	0.0668713595709551
ZNF451	0.0452967702144154
TMEM101	0.2040112007521
TMEM132A	-0.105247018420994
SH3BGRL	0.269033880564296
THNSL1	0.0113312807439652
CYTH3	0.0553542564642511
FEM1C	0.207096243930099
BTBD3	-0.0105591915003633
SLC52A3	-0.370217784677994
C5orf45	-0.0581746280279467
ECH1	-0.0169738771025507
TMEM258	-0.0323129750042686
CYC1	-0.216194924603069
INTS1	-0.135436875070723
PHF11	0.22691784032224
LOC100506083	-0.414146277868216
FAM193B	-0.330477663257493
CA11	-0.293200391766936
RCN2	-0.127667644259666
KIF13B	0.120545697930913
RHOF	-0.061744124744366
MARVELD3	0.168368519061257
RBM18	0.102437913236208
SLC10A7	0.26404441561086
PDCD11	0.00952169025550376
UBE2L3	0.210183974303228
PGAM5	-0.227415032025275
ALPP	-0.360985995492288
H2AFZ	-0.287089332759301
MICALL1	0.0534167370231575
FAM103A1	0.235434777690842
PRSS8	-0.588431929046128
KMT2B	0.100946327257665
S100A13	-0.0906700794847328
PABPN1	0.081327051274521
PDE6H	-0.111817791573172
TRPC1	-0.0169906518113991
COTL1	-0.0484668251357672
AGPAT5	-0.00487746303589365
FAM160B2	-0.24999155601477
PPIAL4G	-0.451390119832471
ENGASE	-0.266247607352879
STRN3	0.122529249956305
OGFOD3	-0.0334101032255139
POLR1D	0.0943047672648945
CCDC51	-0.361016825271663
MOV10	-0.216344914730464
SLC25A11	-0.17283180914144
TMEM123	0.127797270379547
LETM1	0.0142411889316421
ZNF571	0.135393725889722
PSPH	-0.173342224987138
CKS1B	0.0519706922911922
DEDD2	-0.119254361585196
PTBP3	0.135698074927158
SMC5	0.20302014146258
C2orf27A	0.57851741169339
APOA1BP	-0.0427538623355126
RANBP3	0.0810464159116515
MAP1S	-0.00312946834812422
FAM86DP	0.150949575543928
UBXN7	0.102198791988085
DEK	0.0680815859074357
ASB16	-0.569985156895961
TUSC2	-0.0870156493382828
PDRG1	-0.37337656195083
HK2	0.132039490345487
ERI1	0.171851346809007
HMGN2P46	0.0650632708633605
HINT3	-0.0239998225967781
C1orf131	0.124705675405591
CMPK2	-0.0023902123409929
INPP5B	-0.259613108281889
CEP120	-0.076499939847408
ARFIP2	-0.0194238479601987
SPAG7	0.235692570688091
TMEM184B	-0.0650904977749738
MARCH7	0.0930100567738537
POFUT1	-0.116445366609999
PDPK1	0.0868972247885944
RRP8	-0.0294782046290489
GPD2	0.0502853727350479
SNRNP25	-0.33863394398855
WIZ	-0.0457910332548161
LOC101927045	0.427997162907855
BNIP3L	0.255939875614029
HYAL3	0.16981936050063
RNF5P1	-0.000573042301592608
ZNF383	-0.117387266177844
FGF2	-0.080170065970576
PRPF38A	0.128533294404622
TEX261	-0.0824677363308792
UBE2B	0.174844282069401
RPS16	-0.144190686179641
FBL	-0.162923151499982
EIF5A	-0.204082855217303
RLN2	-0.519952640788258
UCHL5	0.248546860847684
ZNF865	0.0430446707091716
EMG1	-0.220996357438072
CCT8	0.0540583300968738
SUN2	-0.153474997523348
TACC1	0.163610689798272
ZNF485	0.285454454427375
CDK13	0.163943685732475
HSPA4	0.0675500328352747
DERL1	-0.00384987400359371
INTS8	0.179049623461832
GATAD1	0.111310586432828
CDKN2B	0.192952642528931
ZFAND2B	0.18905701320111
TCERG1	0.200945512984989
CLN5	0.0488401103208203
GRAMD1A	-0.184525231980197
KLF6	-0.0533778361603483
CDS1	0.17408306280438
CCDC66	0.135655702965319
ZCCHC3	0.138802287629772
DEF6	-0.340786791292814
IVNS1ABP	-0.0366056345795425
MKL2	0.0681378665679313
SMARCD2	-0.145192500790897
CPD	0.0429418768115406
LINC00963	-0.173109101603494
C11orf24	0.317225255651381
FAM200B	0.313805634176808
IL1B	-0.0897297338376468
PSMD8	0.0626669380911142
IDH3B	-0.0562170017780028
CDC42EP2	-0.0547947254497974
CSE1L	0.0629511158024485
UHMK1	0.0721291678475007
ALG8	0.0593760893419928
PIK3R1	0.177738462417355
UBN2	0.127949337412879
FANCM	0.0259454929527752
CLEC4A	-0.828355697035596
SLC44A1	0.122205581793477
INO80D	0.0635253436753898
CHMP1A	-0.278512665282239
WTAP	0.156594418684024
FOXQ1	0.201687834997732
LARS2	-0.040203685902096
TRMT10C	0.100816570491205
SCARB2	0.106088334221748
AARS	-0.0496428769774626
G2E3	0.204317108823806
CDC42BPB	0.120961705749487
SEC24C	-0.197483021090041
RIT1	-0.0581286881247514
FRMD5	0.235315257875933
RABIF	0.162894012019091
POLR2G	-0.222474075761173
TOP3A	0.0385121487294464
LUZP1	0.172668375430811
C12orf75	-0.230273661786215
PDLIM1	-0.0231735695851558
CHEK1	-0.00172262984310656
ERBB3	-0.156633869040797
CPNE2	0.00331286546869514
MRPL14	-0.110508041372771
ZNF613	-0.109266256967172
NCS1	-0.0248469304814387
MAP2K6	-0.514575848235529
TRIM37	0.0954471922981144
ITGA3	-0.122016172531932
B4GALT6	0.207175053575554
SSR2	-0.169188987804436
MRPL28	-0.243280137489404
CTSV	0.103688587803941
ALG2	0.238669269019139
NOMO1	0.017854464187014
ZNF267	0.427514015103395
ANO6	0.156486078211981
ZNF446	-0.500882429261472
NAA50	0.0528573962247103
ZNF28	0.144167870966912
MRPL27	-0.184617785787598
FAT4	0.0263267813908943
GPSM2	-0.00749992119089082
RPS9	-0.299755999056694
COX6B1	-0.0973688017050787
MED14	0.106270814536659
CLIC3	-0.24366423975097
CSAD	-0.0586855398851253
PDIA4	-0.0932505547629807
USP2-AS1	-0.185073531258217
ZNF181	0.254838977535158
BTF3L4	0.162799874617125
IFNAR2	0.227345171139141
BBS7	0.21185949558999
PLRG1	0.0155704706760016
PTMA	0.200184202754359
ZRANB2	0.20217664719835
ZKSCAN5	-0.0155742246149098
PPIF	-0.17566358163682
FZD3	0.141524935345111
ZNF33B	0.138255097031153
ZBTB44	0.0468312640542505
ZNF649	-0.0980679250118446
COPS6	-0.0945931981178214
SPPL2B	-0.434728088291096
MAPRE3	-0.0649745556767267
SRI	-0.0575141637713612
TMEM63A	-0.0987417064993701
LINC00467	0.229636715671049
CDCA3	-0.229611110970777
TBC1D9	0.0414292588963725
NSF	-0.00922688227547397
MRPL53	-0.122279803583302
SRFBP1	0.156259886479449
EIF5	0.0416191180176453
CDKAL1	0.0792243493827742
TUBG1	-0.0256377524750189
C8orf59	0.297073152797434
CDCA5	-0.200856741150638
CLTC	-0.00801056129191835
SHQ1	0.132062280498956
HSPA13	-0.00669450823471429
GSTP1	-0.122391431950615
CRELD2	0.137148107939887
PSMA4	0.0021452974336178
CHMP4A	-0.0379157190980948
FASTKD5	-0.0263996207937502
EXTL2	0.0605583206922433
SNX15	-0.119570735463073
MAST3	-0.310572999183175
MEMO1	-0.035802793309224
MTRNR2L8	-0.531572358365146
RAB15	0.0451681914672384
SNRNP200	-0.12376401768682
LINC01186	-0.834815844459153
DGCR6L	0.202887222117127
G3BP1	-0.118595994695314
SLC18A2	0.360875348962042
TFAP2A	0.305991787573975
ZXDB	0.110577939665752
AP4S1	0.108665751415638
WDR83OS	-0.365897151421478
C11orf95	-0.204236891693323
IPO11	0.0241411375895497
ANKDD1A	-0.457524559629025
PYCARD	-0.347199813131923
ZBTB2	0.0268974922059009
ITM2B	0.134809069226637
TUBB2A	-0.198053828904103
FPGT	0.0287707398521295
YIPF2	-0.155511673295204
NDUFAF6	-0.00247115790623731
SNX12	-0.248061133442799
YIPF5	0.0279066289597569
LOC100288637	0.0204800371744183
AATF	0.131316834405593
TMEM125	-0.412343011580892
FKBP8	-0.241796673089757
HELLS	0.266076872948944
RPL3	-0.280606742995973
SEMA4C	-0.24604660878842
MTCH1	-0.137967882706344
SLC35E2B	-0.211044426584567
ACAD11	0.254361554094218
DCTN1	0.0179256969747277
RAE1	-0.184050832821356
CCNL1	0.0883921841987485
BMPR1A	0.0478461446098901
DLD	0.0980033393704751
NEAT1	-0.204508388159138
ERCC-00116	-0.433512397498478
TRAF5	0.225615726190332
CASKIN2	-0.246877240079566
SUCLG2	0.121290388031649
PAPOLA	0.0598519615660109
FAM210B	0.242141546342055
ELF1	0.0569565422051754
MYSM1	0.138237599490782
NDUFA1	-0.286572447808619
RANBP9	0.0367493562569061
FNDC3B	0.0911880469005117
ZNF771	-0.247033138595775
RNF115	0.170949086132274
C8orf82	-0.075128403077485
POT1	0.173924076274999
EXT1	0.0438622538569859
RPP21	-0.165699139862787
IKBIP	0.216690037604873
NRGN	-0.220227728134943
METTL14	0.162702314156638
ATP6V0B	-0.484179991241856
SDF2	0.0590212016445335
P4HB	-0.153433267232931
GALNT4	0.0883725432147804
GOPC	0.0389815099430884
HMGN3-AS1	0.34025429223417
TNFRSF25	-0.366904445111451
KATNBL1P6	-0.0141821675213536
NFKB1	-0.0287120729271759
SNRPD3	0.0661019536956289
ZNF512	0.101461954846514
POM121C	0.190953909256733
ARHGEF4	-0.18078245122018
MPP5	0.191467838402527
MRPS21	0.0813960279203845
AIFM1	0.019410931192577
CCNC	0.0848832802633996
TIMM8B	-0.192744278977909
KIAA0586	0.27827322090292
TSEN15	0.0591193551948264
CENPK	0.010022977651591
NT5C	-0.257460286996721
VARS2	-0.208073409044157
DNAJC27	-0.189490159749292
C1orf116	-0.0369410871089215
GNG5	0.31271328314891
PSMD2	-0.216668713276825
CLMN	0.183774408992444
DESI2	-0.0395669321670402
WRAP53	-0.0465661078857007
PCNP	0.0803399321726355
KDELC2	-0.0538514512956194
HELZ	0.20588652254316
GUCY2C	-0.226478862375179
DTNBP1	0.113796287347782
FANCE	-0.0800182276063688
AHSA2	-0.127920726732214
SEMA3F	-0.271313101361978
TACO1	-0.128206593430938
IRF6	-0.0744759965858206
PRPF19	-0.185441227735387
RPS14	-0.28157605405622
RFNG	0.0111214662541887
UEVLD	0.0488851962072934
P4HA2	0.0964983339404286
TXNL1	0.197599516596706
CD164	0.118401447383439
MED4	0.122898410824423
USE1	-0.320106676430873
HENMT1	-0.178953358551978
LASP1	-0.0557675181868138
TMEM91	-0.523688043947975
CFAP36	0.143753601256006
RIPK2	0.113489811126665
PUM2	0.0110127112478597
HMHA1	-0.133575652469973
BCLAF1	0.136963052207618
CFAP20	0.152071288537199
FIG4	0.118948019532408
ZNF70	-0.266656169938215
RAB27A	0.140829672214844
AAK1	0.206601400626867
TAF10	-0.0893571486423976
SCFD2	0.255554787146912
SLC15A4	0.0992378186579339
UGT8	0.16578353927935
NDUFB8	-0.163424466409865
CERCAM	-0.167592005388804
HNRNPL	-0.264461492309918
EMP3	-0.096018847883361
TNRC6B	0.234834951405734
RPS6KA6	-0.116252516399831
TMEM17	-0.0325269950932614
GAB1	0.132327132875299
FOXO3	0.0890497533103081
TMEM160	-0.667177764636124
RBM14	-0.119666894805891
HDGFRP2	-0.00566359230697788
EBAG9	0.192389008146994
IFIH1	0.0668010785975701
NR2F1	0.333698846771118
FH	-0.0805931002557907
XXYLT1	0.207315113814608
COG4	-0.203488662026046
EFR3A	0.0845978177428677
IKBKE	-0.169687629703492
CBX3	-0.00528116436855974
ZNF790	-0.100840083416417
KLHL42	0.0944488038013551
RPS2	-0.422604391610776
TXNDC5	-0.238800671123415
AP4E1	0.176975098476033
PRKAR2B	0.200131713522749
TMX2	-0.128960622655894
NEK4	0.088990222415668
TNRC6C-AS1	-0.580532873320101
NUDT6	0.195078861595197
TDP2	-0.0605718971343423
TAOK3	0.212390499909079
CALCOCO2	0.169650935510284
USP46	0.123442037651247
CHUK	0.0819445390840086
WAPAL	0.0420246876477925
SLC12A2	0.191822338148865
YES1	0.115736426710701
GPAM	0.252728612895202
PMPCA	-0.0912682493568147
CSNK1D	-0.0653810091142439
NAT6	-0.131484061153535
ZPR1	0.0877001154154851
ZSWIM1	-0.163537265042923
NAF1	0.265461248544423
SLC12A7	-0.185162861547411
ABHD2	0.0808903095098854
FAM188A	0.12003720366668
DNAJC3	0.0288052471911246
EPHB2	0.085363138392041
LTBP4	-0.306257957351217
SP6	-0.343876923981494
KATNBL1	0.287146969446293
EPHX1	-0.181707449359606
NUDT2	-0.259945324815654
TPT1-AS1	0.200756328266506
EDRF1	0.0371341106141947
ECE1	-0.0389376079482382
UBXN6	-0.0152542964052031
PPP2R3A	-0.0421735466197926
RNF214	0.0526888555845826
DNAJB12	-0.00927370129383931
HOXB7	0.163013778921937
BRCC3	0.0997862926874058
EIF4A1	-0.23739840498337
KIAA1211	0.182022526591153
ACTR1B	-0.141488462489013
MBNL1	0.131607299160122
LINC01023	-0.596766068703776
PTRF	-0.0735700185633164
SEMA3E	-0.0694375690767686
ZNF517	-0.47282028362042
PLEKHA2	0.056683906770993
NUP54	-0.00419062580388285
NSUN4	0.122274896864358
LRRC8B	0.150193680576068
FAM227B	-0.405003067220798
FAM32A	0.0526447594037682
KLHL7	0.0666907068204843
HRSP12	0.0648005704725589
MAP4K3	0.155926065086614
CADM4	0.165324434050873
ZFPM2-AS1	0.563931743992395
TUBA4A	0.0621520445838453
SRSF2	-0.0427704879657842
RAPH1	0.264329537618839
FOXK2	0.066981502627832
TSC2	-0.0560823590462407
QKI	0.173638931257709
OSBPL9	0.205646519911357
CFL1	-0.100681734185692
RRM1	-0.0872047542704921
ATXN7L2	-0.403978885628592
HAUS2	0.0699971934275334
RPSAP9	0.373361725300788
TJP2	0.0668279381349128
MLH3	0.121432867843422
RPS15A	-0.0129427261508752
PASK	-0.242864666260398
CSGALNACT2	0.241794825494505
IL27RA	-0.118352238297257
CPSF4L	-0.459349140006657
FAM109A	-0.316055295125857
NUTF2	0.178573005644672
PPP3R1	0.0187999553714624
RPAP1	-0.164650776300264
PERP	0.136692738157202
COX6A1	-0.205310619403797
GSDMD	-0.405900222336455
HLX	-0.1038809561245
DOCK5	0.147855037537452
PTGES2	-0.19387741969278
NHSL1	0.143710445015928
PAQR3	0.130059528018025
ZNF583	-0.109028017848288
RPL32	-0.0251204647552949
HIGD1B	-0.589642490910087
SLC35A1	-0.0669858327964858
ZNF48	-0.00221410684998746
EFTUD2	-0.142135346874565
SNX5	0.0204935920040237
NTN4	0.0379432017722854
ZNF574	-0.202788935831553
PHYKPL	-0.366147242688051
GOSR2	-0.0211609342654278
TMEM171	0.275597606447063
CTU2	-0.183190411273481
AHCY	-0.131996746345589
C11orf68	-0.14860077274279
SUPT4H1	-0.0392571906413988
FAS	0.0164486095693217
WDR55	-0.0877759707351933
ABCC3	-0.204379055053308
SNORA5B	1.93806458838333
RAB1B	-0.00904306611277228
ATP5D	-0.0109672241797716
FAM83B	0.266609612068582
RITA1	-0.193643410459375
MYNN	0.145445986722016
LXN	0.26874653668812
ARHGAP18	0.220448405576979
SLC25A25	-0.201814053600824
MAPK3	0.0582617029915351
RPL36A-HNRNPH2	-1.50551165405282
PLS1	0.149018009118328
NADSYN1	0.221160373885346
ABCB6	-0.283631490743066
MTMR4	-0.166244605089185
GNA11	-0.0358836146819268
PIAS1	0.253014363477241
CHIC1	-0.110143527357527
NUCKS1	-0.0205485647135273
LOC101927755	0.0285231778408513
RPL13A	-0.109995509835821
LINC01296	-0.793124085120567
SNX8	-0.102692344689423
ARL1	0.0620699688058552
DUS3L	-0.248491601983839
CKS2	-0.22719985942221
ZNF324	-0.330036580655649
MPZL3	-0.215566225332426
ACTA2	-0.00957653584596052
ZNF766	0.0949731737685262
POMT1	-0.29200769469494
EXOSC7	-0.256755135815646
ERP29	0.013480421294056
PIGT	0.0179055645582959
ATAD2	0.0718722009699997
SYNGR2	-0.112100164661589
ELP5	-0.11278242953829
S100A3	0.715709468402104
PCNXL3	-0.218836129881165
TMPO-AS1	0.223565096624435
TAPBP	0.0751950941501551
IRF1	-0.103896361949219
PDSS2	0.145626729501668
WWOX	0.201476447120988
IMPAD1	0.0746389735817283
WDR48	0.0135614471204937
TOMM22	0.00351303236632372
PFKFB4	-0.249139065120672
PIP5K1C	-0.0412877152183784
GDA	0.175170952086971
HSPA1A	0.134197225788683
GCN1	-0.12027112064355
GCLM	0.0875515356601735
AHCYL2	0.172601381599796
LOC642846	-0.138933106766347
FBP1	-0.241424746971535
TMEM251	-0.22166028308609
SNX4	0.0464161607405593
RHBDF1	-0.438825198541738
AP4B1	-0.376619700621859
PDCD2	0.0185205706089446
ANAPC4	0.069441974224481
CDK4	-0.224476541975373
TFE3	0.0696653676678212
OGFR	-0.0345121522732859
XKR8	-0.278833221891961
CNST	0.200900646443322
METTL3	-0.143542471922899
APH1A	-0.388779132379982
PDS5A	0.0747993635131641
FAM149A	0.237531162577853
ITFG1	0.0939353092278061
MOB1B	0.233487645547969
PLOD1	-0.0979552157109804
HSF2BP	-0.0801768144364197
NDUFA9	-0.175625279035797
SIMC1	0.17901759682378
STX6	0.0880901406557513
LOC100419583	-0.0607645502453238
ENTPD4	0.0611723023197959
RABL3	0.117730368898575
CHAMP1	0.216511977945403
STX10	0.0722684790549319
LDB1	0.0270072293981998
PPP4C	-0.281111608952036
PWWP2B	-0.208355073660423
ZNF507	0.0572926415187949
USP24	0.110730097669521
FASTKD2	0.145933171353054
ZNF598	-0.0723136442554204
JAGN1	-0.279867981939216
CECR5	-0.262928040062561
SAFB	0.108526224927508
AES	-0.122392211566342
CAV2	-0.0395913595546142
ACTB	-0.0520488477466312
USP11	-0.120171176001592
LOC100130744	-0.475087399557273
ZNF624	0.163543759872976
PLSCR4	0.296917393395536
RNF187	-0.0595864872404794
TMEM62	-0.12182015184287
PISD	-0.0461998566997694
MIA	-0.410220526741838
PDHX	0.101563837017359
UFM1	0.062154423185306
ATP5SL	-0.135010303924506
MSH3	0.11839411711758
ERCC-00076	-0.306312411702166
FAM214B	-0.129293976350726
PCBP1	-0.0825980900420973
HLA-DQB1	-0.49704021937366
ZFP69B	0.0170870710641342
ERCC-00113	-0.291846834749055
PLEKHJ1	-0.242407097968565
SAMD4A	0.194168592345431
MAL	-0.544901340606764
USP45	0.0394773245725242
USP18	0.343949706823534
TICAM1	-0.140558187727179
EIF3I	-0.189674398494782
PIM2	-0.118202122535824
NDUFC2	0.109895955268539
TIFA	0.140746327055056
C7orf73	0.188986589055098
PITRM1	0.0355464158156655
NKRF	0.153148473449946
ATG5	0.0739452075014331
PBK	-0.0233090861403031
ATF5	0.273232396061226
EPAS1	0.0109877746961518
SCYL1	-0.0212959099777761
DFNA5	-0.125040102291343
LOC728673	-0.557328867068175
MRPL38	-0.224044027787762
MDFIC	-0.140182805371692
SYNJ2BP	0.228697999368895
NOL8	0.12959912303856
OAZ1	-0.316237065204902
DHRS1	-0.338526692825209
C17orf96	0.0557423304544353
SEC14L1	0.073616912802148
ZNF799	-0.0417533578236893
LAMP2	0.0265268482316392
TIMM17B	-0.134278747216682
OTUD4	0.133127818454823
NCOR1	0.217401876443891
STARD10	0.00666218698203913
SLCO1B3	0.240561938869872
FRAT1	-0.318638835405597
C16orf72	0.156587875427285
FOXD1	0.113286781062762
KLHL23	0.167624279305344
FAM76B	0.201358984879106
CNOT4	0.199963146225472
RBM15B	0.0928168094230717
ZNF503	-0.176246380412431
COX14	-0.242630223200927
RER1	-0.18971940450121
VEGFB	0.0576627040007995
ACTR2	-0.0322322490216109
GSKIP	0.14624900234702
JMJD6	-0.146272384304202
UXT	-0.0796805108980845
IARS2	-0.0647612632768961
WDR34	-0.400857573659607
ZRANB3	-0.0189242388709157
WIPI2	-0.196724920813962
KLC4	0.102597211375764
C17orf49	-0.0144443501816225
DNAJC3-AS1	-0.0311533992716262
ZNF219	-0.214772865536245
DDX6	-0.0151512102703926
ANAPC10	0.249236195990645
PLEKHO1	-0.381351109251972
CENPQ	0.164291637220414
PRCC	0.0580634360073704
C1orf53	-0.411273962623477
C4orf46	0.124289908553456
RAB3GAP2	0.0796167270367549
SYCE2	-0.154537570485288
CRYL1	0.0932484424290165
MIS18A	-0.0245753931265691
OXNAD1	0.185317050438988
RPL23A	-0.343350471083639
SLC25A39	-0.199689872702041
ZFP14	-0.0939735973983279
ARHGAP29	0.24973965683516
NOP14	0.277295921379693
RPA2	-0.220653762318329
ATP1A1	-0.127690746390591
MAT2B	-0.146413190640737
