Genes	PATU8902_24h
PROSC	0.0954029088453066
EMC6	-0.275981029564409
LSM1	0.0614551226195479
SESN3	0.537870132347907
CBLC	0.396071227052807
CEP162	0.590750854786493
DCP1A	0.14802953660825
ADAM22	0.480774132755697
MRPS30	0.218527226803026
CUL7	-0.151065267316863
MYO6	0.270579918226614
SEPT9	-0.209585357703008
CHPF	0.0705960400101535
ZNF14	0.530270065399836
MRE11A	0.34530790922581
SNHG15	-0.141852838117708
SRRT	-0.139189560841581
FGD4	0.351328997370556
VPS4B	0.0825386453520114
TAB3	0.160415567991132
PBRM1	0.188832775867308
SLC2A12	0.373557741087346
STRN4	-0.20134028884554
CNTLN	0.410056732061582
TAF1A	0.215630157803855
HIST1H2BK	0.104607757352371
HBS1L	0.168725762323041
MYO1C	-0.13196653322775
MAD2L1BP	0.0201780945428318
C9orf114	-0.171914012013639
CREBBP	-0.179456262217615
NUBP1	-0.24404694102531
FRMD6	0.108880989868809
MCTS1	0.445507997778712
GLCCI1	0.501847356710778
TM9SF2	0.241431927518621
BANF1	-0.174180376381834
DHODH	-0.118188432721735
ABCB9	0.0160243242327522
NR3C1	0.0858208722267984
NRIP1	0.246270800251454
AP3D1	-0.15556258302559
DHPS	-0.188211888673324
RYBP	0.267352853672612
SEPT10	0.243654606354125
CAV1	0.275819146566479
GOLT1B	0.649121395509827
PBLD	0.281758787341469
SDCCAG3	-0.151178702292412
DDX11	-0.134397246754055
SLC25A43	0.0857208305483423
MYZAP	0.112659624455359
MINOS1	0.129341398155065
CD2AP	0.0939160059586905
B9D2	-0.148522037743926
RBM48	0.289110204808421
TPST2	-0.28489582094707
MZT1	0.26707050031558
IER5	-0.229957088568203
INCENP	-0.326258343220749
NEMP2	0.294347484761487
CDK16	-0.242017051448623
RANGRF	-0.22799610669771
PYROXD1	0.586149323178383
H2AFY2	-0.173057560954739
VMAC	0.592739039038949
CACYBP	0.0211969052936931
ZNF432	0.492856949975787
C19orf48	-0.171525068111807
PPIH	-0.228637705493263
NEMP1	0.140836992255348
EIF5B	0.0860680791350363
CENPB	-0.201621171833708
RPUSD2	0.265229130351467
UBXN2B	0.178674397311881
SLC25A46	0.452472476074273
ARG2	0.0838581082535566
ARMCX1	0.313861383050156
CYB5R1	-0.121671359874602
HAT1	0.377621617201681
RNF139	0.515820467310776
CDKN1A	-0.358966575162292
WDR54	-0.163679981863376
AIDA	0.282131968605813
MRPL34	-0.105317719490347
ARFIP1	0.336186581833192
TRAPPC13	0.32788088471231
EML4	0.153876127229178
GMDS	-0.182655776265365
AP1B1	-0.220935174517893
WRN	0.369213986856381
ZNF320	0.378979951022113
C19orf70	-0.382797800804338
GET4	-0.129001797370226
EIF2AK2	0.175554246588998
CKAP2	0.217882527273117
CDCP1	-0.185226761999616
BNIP2	0.112174961487431
KLF11	0.181434385061369
ZNF461	0.457564477412066
TVP23B	0.643729195059878
SAMD12	0.36560487766588
FLVCR1	0.253682006626144
TGFBI	-0.284930840761056
SAR1A	0.136558843871156
SH3GL1	-0.241923009318763
ARL6	0.545453724734692
C1QL3	0.750540015906269
ATP13A1	-0.179121133152103
RELA	-0.234997922999463
ARID4B	0.300139843729482
ADTRP	0.013523304291176
TPRA1	-0.248918482697603
SCNM1	-0.182404358508521
AGBL5	-0.199472120034388
RAB2A	0.18360280006317
DHX38	-0.195953200859184
PPM1D	0.193327958894819
TBC1D8	0.171823973373509
WAC	0.0695213144765434
TBC1D12	0.410058692883036
REL	0.276043428881708
DEPDC1	0.525141441119888
NPDC1	-0.16328169332032
C3orf17	0.296874427917313
COPS5	0.0398897449790958
PRRG1	0.262240565583692
LOC102723729	-0.151394009984583
MAPK12	0.00115023611870724
CCDC74A	-0.189860861197969
AMDHD2	0.376119148940376
PRMT7	0.0234423838156408
KCNJ14	0.336960886846568
FLOT2	-0.248826389929379
MROH1	-0.0825936688328439
RAPGEF6	0.200715802329203
PYCR1	-0.303310973918659
MYO5A	0.168416246029431
RWDD1	0.132276719208551
INTS9	-0.115759862578112
LGALS3BP	-0.321749410040083
SELO	0.188365958563763
NCOA3	0.23423353040189
CMAS	0.182272096818691
CFL2	0.443956426799008
SEPT8	-0.13016156805108
PRKRIR	0.231935353206857
SUOX	-0.0708944426278153
TMEM50B	0.30867945660987
METTL17	-0.183330666360329
ZZZ3	0.211275530588753
GJC2	0.498885535993898
IL13RA1	0.185522356723921
SIRT3	-0.0962089615872594
MITD1	0.140879367872549
WASF1	0.203763104799861
SLC25A40	0.4073156428356
RB1	0.270319475625294
GNB1L	0.312007545678671
EGFL7	-0.262914352953774
CDC42EP3	0.0227754716483766
SLC25A20	-0.123833069711489
HERC2	0.149119913604781
CARM1	-0.199638906519516
EPN1	-0.277269379711417
SPTSSA	0.105919634858179
CDKN2AIP	0.13867711333804
CRLF3	0.184632989885083
TVP23C-CDRT4	0.390005817249002
SRGAP2B	0.164210043253885
GSPT1	0.0615743797776824
LITAF	0.185160874220988
WDR75	0.238720864608673
MUS81	-0.149259504471277
PANK4	-0.175203378870343
PHF23	-0.0130259802797772
NAE1	0.400005142497226
AQP3	0.394893856638455
PDK3	0.340079780316524
SYMPK	-0.0922972933892439
CASP4	-0.191322753753755
CHN1	0.0397972872137808
PLXNB2	-0.212174163542329
CMSS1	-0.18832440357489
MPV17	-0.211697722746436
NEDD8	-0.259513528368306
ZNF420	0.404291829778918
PANX1	-0.0284551364362171
FAM219A	-0.101229929771893
PNPLA2	-0.21542801329896
FN3K	-0.0612675577401043
FAM229B	-0.114221161020701
ERGIC2	0.353606680708622
EFCAB7	0.317331831550179
ARHGAP32	0.103207800554921
SMTN	-0.235785866748896
MTERF4	-0.0551254378460584
ROMO1	-0.139457003091425
UBE2J2	-0.127566080037497
COPE	-0.30492102063784
PSMD14	0.114795112321822
RAD9A	-0.000273093788016876
UQCC2	-0.179159930043312
MTERF3	0.373266909632679
PDLIM7	-0.287765947802432
INVS	0.0493683813092911
BPTF	0.152038421713133
PUF60	-0.240483266988123
AASDHPPT	0.47465589230828
NSMCE2	0.0548458351372405
LTV1	0.0712079053360233
SLC3A2	-0.223190374289167
ASNS	-0.107706280700787
MANEA	0.344405063967293
NFATC3	0.101696109054648
NUP62CL	0.309750006383932
SMIM13	0.369579149452976
ARHGEF34P	0.683927545279011
CLIP4	0.0680480272412387
MMS22L	0.396458396744546
LRRC8E	-0.00911129037277592
ING3	0.241855817179108
TXNDC12	0.00307657801053285
ASCC2	-0.173106234850899
MAN1A2	0.102317996026024
USP4	-0.107021081241053
ARHGEF12	0.0458047708875071
KMT2C	0.111493485592801
SCRN3	0.42975775021567
TMEM263	0.406965436665503
CEP104	0.0488225440442025
FAM110A	0.126602464296075
POLD2	-0.270186781318118
DDA1	-0.217924149526362
STK11IP	0.28377433265762
PDE7A	0.346861384646059
CORO7	-0.067841470544507
RPS27L	-0.201154276324668
EBLN3	0.262187368237938
PURA	0.312419060006617
TACC3	-0.186398702943742
IQCE	-0.0485900866757567
CHST12	-0.179476628570554
SIL1	-0.187551412952192
LENG1	-0.212534138681072
FBXL6	-0.0354914504657415
CSPP1	0.199157620778272
GPCPD1	0.212151376002608
MRPL1	0.321138105353625
KDM3A	0.0971448302721427
SCMH1	-0.0383922978807449
MOK	-0.203964063887568
METTL18	0.34437965294364
TBC1D10B	-0.223120952159146
CEP72	0.0659282440334223
SNX16	0.554518633630563
PTPN2	0.0999816367992414
ZNF879	0.373801131572579
POLL	-0.275032208777041
SLC1A3	0.350053946847676
CLTB	-0.251350707053772
USP38	0.393720491063497
TTC38	0.0291726761334905
PEX26	0.0722895743284035
SETDB2	0.339208048363803
TRAPPC6B	0.416510717215242
ATF4	-0.314665866827153
RBM26	0.0649713818603326
ACTN1	-0.248550585836931
APEX1	-0.187398422343243
DPP10-AS1	0.396902040483537
LSM5	0.376177292958269
MAPK11	0.0694250016870379
TRIM52	0.279573059903298
NDFIP1	0.231100993011886
FOXC1	0.163362052466868
BIK	0.4592826505867
SUB1	0.287121319878912
ICAM3	0.202930572694411
UHRF1BP1L	0.340157405340627
FBXO9	0.0404859784924501
PCYT2	0.0728292617843178
GTF2H2C_2	0.6567025321873
AMACR	0.232563699503861
ABT1	-0.109199062696285
LRBA	0.208310470024241
CALM3	-0.217306282595734
TOMM40	-0.157033955733304
PLCB3	-0.180942616818703
PSMC5	-0.220348587586601
APBA2	-0.0374248011790712
ELAC2	-0.174080929438893
KNTC1	0.337238926622007
GATA4	-0.10712535474766
PAM16	-0.256320569384293
GJB3	-0.17697260250457
C1D	0.236794393157233
TEAD1	0.208002202825882
ERI2	0.434711811247948
SKIV2L	-0.120410492669873
MAN2C1	0.268625011715868
ZNF600	0.538290380163487
ERCC8	0.188952008717887
AGPAT3	-0.0648465170682124
AUNIP	-0.320231170788179
NFYC	-0.283778258282696
RNGTT	0.200900081210245
CCND3	-0.126872281841853
SLC25A44	-0.161878148402029
UBE2O	-0.157645720082493
SLC38A1	0.115485820483645
AHCTF1	0.2835414809494
PEX11A	0.0852847742377081
ZBTB14	0.108289608559553
CHTF8	-0.163493368520484
SLC36A4	0.461442238405699
OASL	0.458397982904286
SYDE1	-0.221619241389202
ATP6V0E2	-0.211808784059728
SLC12A4	-0.101937131831903
COG3	0.142444511581748
RPL18	-0.241104354204197
ZNF700	0.340105126300463
ZNF138	0.529356835412709
HOXA2	0.582271865227716
MCM7	-0.206447842321519
MTHFR	0.30571238102723
PHKG2	0.221056885157766
ZBTB4	0.0480843169511442
TRMT1L	0.395511594431499
EMB	0.438698585138014
THAP5	0.341952508817327
AP3B1	0.225522462322036
MIR22HG	0.30725347173226
CYLD	0.168639445997917
MAN1B1	-0.100745367652962
PKP3	-0.169663095484103
TXNDC9	0.292813225229866
WDSUB1	0.384956781797965
FAM206A	0.186575782512747
UACA	0.370071139864272
IGHMBP2	0.0813980607746045
OXR1	0.215635722094494
NDC80	0.195490616913416
RCC1	-0.219374461372579
CENPO	-0.122081443168025
MCFD2	0.0337060386140502
RGS10	-0.202892193135645
BAX	-0.0351710276650685
MYH9	-0.188117111310453
CNPY2	-0.133589780119596
TMEM2	0.208707537272713
COQ2	0.00301865594341155
SOAT1	0.198215153091727
KIF1C	-0.148561710546298
KLRG1	0.685142543615497
CCP110	0.190192466473243
PTDSS1	-0.156202427550224
PPP3CA	0.160228850897275
MIS12	0.406135776971388
CBR4	0.403256806607783
YTHDC2	0.31789372899826
ARHGAP42	0.483464664781938
ECI1	-0.14736615573319
IPMK	0.528104969677505
RAB18	0.305588925088829
STK36	0.161163436579925
RBM7	0.256771328184361
GOLIM4	-0.082585987384511
ARRDC1	-0.0338640212162469
ATXN2L	-0.208213311524929
ZNF148	0.30100899558565
RUVBL2	-0.216535694972151
THYN1	-0.212296381409507
ARIH1	0.222044314637005
RAB11A	0.247789871635978
ZBTB7A	0.00690881662896103
CHMP2A	-0.220858824027596
MSRB3	0.0336094524527386
FBXL5	0.370450365853654
GLS	0.466567513775527
DPM1	0.204597609586969
SLPI	0.397165418820068
IGIP	0.356513594538848
KIAA2026	0.349329411058995
AZI2	0.0588619350449555
FBXL18	0.0739658094410194
ZNF570	0.384088386231356
CCT6B	0.40595546184456
COX11	-0.0077814519595707
ITGB4	-0.125050215206316
CLDN23	0.376011592025256
REXO1	-0.152035322055891
DBF4	0.396275448196
FAM45B	0.121356391163864
BTG1	0.212474463882196
SCD5	-0.0054226751723947
PTEN	0.353803940707352
NAA15	0.328704109772849
CEP170B	-0.111540844593134
MDH2	-0.261623226813082
AQR	0.120357932075801
MYBL2	-0.255063876359869
ARHGEF1	-0.239571155548645
PXMP2	-0.1844984405108
IFIT1	0.251624723719383
VPS37A	0.413632753612737
KDELR3	0.136923842967541
AGO4	0.339055593196337
MSL2	0.304438280919029
MSANTD3-TMEFF1	0.45758279776446
PI4K2B	0.331549887966839
WFS1	-0.130877894614208
DNPEP	-0.14240907042658
RWDD3	0.721520486155464
EEF1A2	-0.281442674321159
GALNT3	0.381863235659646
NCOA4	0.0262544485144547
PDS5B	0.211656072896192
GUSB	-0.272843596219336
CUEDC1	0.0113641070005999
ST6GALNAC4	-0.215996551006056
ANKRD18A	0.434814602114426
GSTO2	-0.0816725396249627
UNG	-0.10251432375988
LGALS8	0.242010218269217
WDFY1	0.272077904012684
CAPRIN2	0.191503350312484
PLD3	-0.224485548579099
PRX	0.347936316589165
ISCA1	0.22972369713827
CWF19L1	-0.151514295613541
GATAD2A	-0.296729783572959
BICD1	-0.0553799118255505
MAN2A1	0.345933891967301
NDUFB4	-0.261963366026388
TRIM5	0.0441538921659639
C7orf26	-0.13483743835047
DDIT4	0.159346708696358
C21orf91	0.507594808398488
RNF6	0.0255055908005932
UTP11L	-0.0591554752411252
STAM2	0.346637747259894
STXBP5	0.225182526981492
TADA3	-0.274790450423795
SSR4	-0.201026044297187
LMBRD2	0.373094013875378
MFSD8	0.491972368814084
DEPDC1B	0.026572480331235
RAB30	0.454671029608671
ETV3	-0.196777760562299
NHP2L1	-0.175129353731135
COPS2	0.400678924607778
CDC37	-0.267167085432082
LRRC40	0.514052440386805
RPL10	-0.159501815548609
TSPAN12	0.379157683996624
ZNF566	0.509835750948204
ALKBH6	0.101329180966173
MMADHC	0.3038383223564
NELFB	-0.0636804910088919
ADIPOR2	-0.0192609872416121
POLR2J	-0.24937115091811
E4F1	0.132079122867351
MAP2K3	-0.252720870895478
SHISA5	-0.204097795622763
DCUN1D5	0.404490281841035
RRM2B	0.288163503953238
NFAT5	0.0650667191678425
SERPINF2	0.308881162267588
MTDH	0.0907023012173571
SUPT5H	-0.1484554848045
NME7	0.16465171798052
NUDT21	0.289321117298703
B4GALT1-AS1	0.436021032480308
FAHD1	0.129739583593875
PVRL3	0.280332160123129
TMEM260	0.442056293983026
TCOF1	-0.182068128199385
WRAP73	-0.109325797089777
BAG6	-0.230552793817115
LRRK1	0.224693033734182
DBNDD1	-0.180429702673543
MCAM	-0.136310228750153
CCDC127	-0.187003452061837
ERCC-00096	0.0673035213055524
DOPEY1	0.509121087951908
LIN37	-0.0758806776238434
HEXB	0.168973639016164
ACAA2	-0.208746470342153
TIGAR	0.318924393927642
MTRF1L	0.300054013582701
TMEM80	0.697325393191102
NCOA1	0.0776170147573936
KRCC1	0.379686402730763
VPS54	0.453058156734005
EMD	-0.267524123765334
MIER1	0.248522974282914
KIAA1429	0.183313707439313
KIAA0196	0.0796456877401424
ZNF345	0.330341334751039
ICE1	0.180716863639939
SPAG16	0.314884793806785
TXNDC16	0.403560461654554
TM9SF4	-0.217585618253775
ICE2	0.358262108158435
SAMD8	0.0862481043473187
SMG9	-0.255572134834673
CEBPZ	0.289850800277184
TMBIM4	0.409056145772973
LIPH	0.345909553402025
GALNT1	0.193521679791032
DNAJC24	0.396412250980118
YIF1B	-0.213396435139146
LRIF1	0.250177335205095
NBR1	-0.0735310376980802
APEH	-0.198300059881753
ADNP-AS1	0.16914010977333
ZNF844	0.42224847980633
ZNF524	-0.162375502525153
BAK1	0.0107279755280576
GNB3	0.601163686894697
OSBPL8	0.26415623056896
ZNF670	0.643506654681091
USP25	0.131421917228344
ATP7A	0.310403464077257
ZNF614	0.437670261304017
CMTM7	-0.359485966332269
OSBPL11	0.150454313730194
FAM73A	0.304783920484712
SLC35A3	0.558708420533568
UBFD1	-0.0011365573712947
MRPL12	-0.156660229116434
PHC3	0.206551983856874
SYPL1	0.420188507935934
SLC35B3	0.460866052210038
ERCC6L	0.134988148833024
ZNF358	-0.146322176725563
CLCF1	-0.162121761183931
PPRC1	-0.148213338438913
RPLP2	-0.36490620796512
TWF2	-0.213848096213219
JOSD2	0.067669342211182
DMWD	-0.0494956514274567
NAPA	-0.29306653880168
LIG1	-0.190098226754888
ABCC6	1.10771991966606
PNPT1	0.375467834959325
FLJ37453	0.12963761842784
KIF2C	-0.120659339280998
RBM25	0.0217697095539586
PPP1R12C	-0.163042255422693
PAAF1	-0.19652680258687
LIN54	0.166828882104314
S100A5	0.523184759984268
LLGL2	-0.262854894744828
ZSCAN2	-0.0472542243531549
TSR2	-0.223474974955662
HSPA14	0.203230814610439
TXLNG	0.108271212494994
GDF11	0.0170708892448528
NUDT22	-0.312064136685723
BCL2L1	-0.232645222949099
PRICKLE1	0.0558329735937182
STX7	0.256857270262969
STRN	0.187115519833918
CD151	-0.249608278411688
MAPK8	0.330405326354129
FAM89B	-0.00163565455970272
MCTP1	0.711544785301272
MEA1	-0.285307050247361
RP2	0.179234499566443
ABCD3	0.387805350450093
BRF2	-0.0903975548725429
CSNK2B	-0.324184567212026
BCKDHA	-0.199456642206953
CGGBP1	0.316593753771451
DSTYK	0.180473115273339
DDX54	-0.191321172036854
SF3A1	-0.190759416949068
CIRH1A	-0.096433698289621
MIR4435-2HG	-0.358289825127112
HECTD1	0.157194984542154
GPR87	0.093830105139507
COA3	-0.249665069684448
GABARAPL1	0.0532940018918824
GPR160	0.487380515571612
ZNF605	0.39296650769186
SMPDL3A	0.373049804482906
TMEM134	-0.347215675747029
DVL1	-0.0698434237515775
YPEL5	0.141476808539505
MGC72080	-0.5662170570549
TRAPPC4	-0.208666302026915
ZNF572	0.543799223029102
ZNF777	-0.115177402447721
ATAD1	0.177347045518282
DSCC1	0.388598532844077
COX19	0.206845457710639
SACM1L	0.283008839203172
RWDD4	0.395876681306928
LSM4	-0.196090082340568
FBXL17	0.31514091408511
CD68	-0.344723418634631
PHC2	-0.254817884773735
ARMC7	-0.128882994320914
RPL17	-0.44132645060801
VEGFA	-0.193347098246923
PFKM	-0.159682659385632
BTBD10	-0.0252583050186326
DAZAP1	-0.230917277771526
MRPS16	-0.0978417640240101
EXOC5	0.441597036572681
LCOR	0.356736879148787
DDX3X	0.0369564126625779
FBXO5	0.23920268379515
N4BP2	0.388408889849654
TFAM	0.33598717878045
GLMN	0.713330107732224
LINC00152	-0.312310908515726
PROS1	0.420626640778199
SLC25A26	0.058500909509573
EIF5A2	0.482139728069361
DAGLB	-0.097303762616062
CATSPER2P1	0.449091881428461
EME1	-0.216076849366321
ENO3	0.294263279021881
ZNF528	0.419907665883923
SVIL-AS1	0.175818635701512
C1orf27	0.393681210729048
MX1	-0.289176253962243
UNC119	-0.236579474154262
HCFC1	-0.346650616325582
HLA-DRB6	0.399841854881712
SLAIN2	0.20174537047849
TBRG4	-0.0958468167990212
COPRS	-0.262227590403304
OCIAD2	-0.197474288225182
STX17	0.282896814613879
NDUFB1	-0.132200527856673
LBX2-AS1	0.104515885607723
BCL10	0.285195754662801
METTL13	-0.143531085148648
FAM171B	0.335147676983971
SCLY	-0.00678137246725807
CHIC2	0.255099881879305
DZIP3	0.385111101237505
CCDC50	0.131933160964054
XRN1	0.190945488739421
RIOK3	0.226549103449875
GRHPR	-0.240139558741949
DONSON	0.214382707842055
RPS6KB1	0.176061175583538
PPP2R4	-0.162695667197972
SPIN2B	0.426203888502612
MRPS18B	-0.219731622971885
HCG11	0.317522567697253
NTMT1	-0.189937726515198
FLJ46906	0.319302076067595
NOP56	-0.207384730324952
IPO7	0.268597050015837
UQCR10	-0.35171222540797
STK16	0.0345737214744575
PRPF6	-0.21088353269005
DHDDS	-0.207732204515449
DIS3	0.309324211807827
NAV2	0.255143704785524
S100A2	0.0204526574023332
KPNA4	0.127968534435519
GAREM	0.360216139585454
MARCH2	0.0205275677092884
PRKD3	0.329636097579934
PDZD8	0.087738033820707
SMAP1	0.191443033363777
MTSS1L	-0.0143448160858961
ZNF419	0.331348856394371
DDX39A	-0.164955996833221
TKFC	-0.0263470037912161
MED17	0.288091830495812
NLRX1	0.0661563218125845
C6orf163	0.028824563605264
CLCN5	0.386048228051966
RAB11FIP1	0.122911664306028
PARP14	0.11957697771653
NDUFB10	-0.29195372116552
ERC1	-0.0109230945747809
LINC00452	0.397997577874441
ARL2	-0.127875422890471
SPA17	-0.085969890690321
CCPG1	0.264834976711922
PCGF6	0.434339346925672
PIM1	-0.100632461457194
HSPA5	-0.148053982535449
SPAG1	0.245740554214458
HDHD1	0.202364355277623
LURAP1L-AS1	0.796775725273229
PEX13	0.228313471616759
FIGNL1	0.194786700127447
PSEN2	0.069853856695465
PKI55	0.463206619522877
EEF1D	-0.274345943495977
FCHO2	0.231483757734339
HTR7P1	0.24681325050117
DNAJA3	-0.161641275679606
DYNLL2	0.107883154563734
HNRNPUL1	-0.245877577392328
CROT	0.561652111561138
DENND6B	0.400744959952349
PROM2	0.28377404570393
C6orf132	-0.200082907363352
KIAA0319L	-0.137170006215594
KXD1	-0.264571856507609
AGPS	0.23335262674765
PIK3C3	0.177124228695348
ZFAND2A	-0.0568918708656234
UBE2A	0.313219466198324
RABEPK	-0.211979327194695
TRIP12	0.112558858637806
TGDS	0.436615643916872
TESC	-0.155143150737342
WDR1	-0.246737801435234
MRPL40	-0.248030447541766
DDB2	-0.293807892656358
ANO10	0.176988831129901
NANS	-0.267679026741489
BCAT2	-0.204367865509456
COQ5	-0.0796784999431477
COMMD2	0.134989897021865
ATP5B	-0.208623807366827
CLEC16A	0.0905016453165151
KIAA0930	-0.0613764407617508
TAGLN2	-0.254504330766451
ABCC5	-0.0421751615181085
EPRS	-0.0738569383555721
ARL3	0.0728441002101841
ARHGAP5-AS1	0.212717970613093
ACSM3	0.342535139961565
ANAPC1	0.218671994111523
ARL16	-0.175712541974381
SEC22C	-0.00257850206515187
PIN4	-0.216383698612474
TBC1D9B	-0.164109538158342
PRDX2	-0.296497591720325
PLEKHA8P1	-0.127446244272575
ZNF134	0.0897181541853858
TMEM126A	0.212088192878888
POLR1E	-0.165513344950578
ZNF10	0.539469365364874
PRKX	-0.0211676519237818
GFPT2	0.148837512371219
ELK1	-0.113572165131465
VPS4A	-0.165135981892187
EDEM2	-0.140384464011904
ABHD11	-0.00412779171912492
ZIC5	0.00720119326441493
TIMMDC1	-0.0324567857268674
SELT	0.370395467073826
KCTD20	0.0817282366994592
UBA5	0.345291400081176
DNA2	0.322528065100426
ZFHX3	-0.0134146112956008
CS	-0.145755936054292
PGM1	-0.117340691881596
PSMA6	0.0309541514921978
RRS1	-0.0425674235093663
SNAPC3	0.0411708727699533
ARHGEF17	0.0135825546633268
ZNF433	0.416349046442987
HRAS	-0.248444885886607
MSH2	0.235060374742739
MTF1	0.248333895807487
GNAL	0.317910135374589
RHOC	-0.239380162367805
CCDC107	0.122202519428236
UBE2V2	0.221049011859922
ANKRD18B	0.625613220627593
ATP6V0E2-AS1	0.283166366152521
GCNT1	0.271687650516442
CAPN15	-0.153336274058582
PTP4A1	0.244364849910351
RMND5B	-0.173313291861194
PPID	-0.0704010452987616
NDUFA3	-0.307844129899364
SNAPC1	0.294707565315332
CNPY3	-0.223103343435915
ASAP1	-0.00069112760531187
OSBPL10	0.0148760894467488
CLN6	-0.0188347905323392
DNAAF2	0.492345794704828
EIF3D	-0.232477359833206
ARPP19	0.175209477455792
IFNGR1	0.235617035753617
DPM2	-0.109996687129316
BHLHE41	0.431537805447063
UCK2	-0.21778342439976
LRP5	-0.217445090097835
ZNF770	0.372174797770824
CDK20	0.51169850887587
CD44	-0.165069034100004
INPP5F	0.128517750780709
RCHY1	0.451224118112566
NBPF10	0.597841313002562
ACBD5	0.188142543827096
ZNF526	0.259584438818838
SLC16A1	0.0829365842519376
PPP1R9A	0.289375488311753
RHOT1	0.443834842360694
EIF4EBP1	-0.359247735949156
RMDN1	0.24736268948936
PCBP2	-0.217554407431617
PSMD5	0.105619629595773
APITD1-CORT	0.463310021435078
ENHO	0.348491616420141
ST3GAL6	0.558827775915294
TCTA	-0.220165886512659
ABHD5	0.275799176702769
ZNF440	0.246023180811529
NUDC	-0.275704444395896
SEMA3C	0.194651620238428
DPP9	-0.250238233930811
NAP1L1	0.0712535217291741
KCTD5	-0.185124655956726
DFFA	-0.249998719824346
CMC4	0.177967431224107
RNPC3	0.393216554411151
MED15	-0.239346641339147
PNPO	-0.320669350406797
GSTZ1	0.149695232898899
TSPAN14	-0.189496673247307
NDUFS5	-0.246135073852539
PPM1B	-0.0615754755345108
TNS4	0.360414232949196
RAD23A	-0.182754758461434
TCEB3-AS1	0.258542509852624
MANF	-0.276370380846378
SRSF9	-0.187244073678814
C9orf116	-0.534875410807697
ZNF791	0.425102343493266
PFKL	-0.157588698219716
RAI14	0.0519131110067406
COPZ1	-0.18244682886557
USF2	-0.238561425393953
JAZF1	0.453732288880575
FAM46B	0.258828265284279
GPATCH11	0.234040417423804
PRRC2A	-0.258857212490209
ERAL1	-0.225611417373382
BTG2	0.464258441281036
ZNF888	0.740407011858282
RBBP6	0.259508205846535
ATP5G3	-0.00812499743657469
FAM98B	0.365952221891821
NOSTRIN	0.810261225793166
CMTM6	0.26207764052945
WBSCR22	-0.229620530211547
RPUSD1	-0.0621599245341677
VEZT	0.0192857715182511
GPR180	0.534260415920682
ARL8B	0.42408431289439
LSM6	-0.281410961049979
LACTB2	0.153901302619577
PA2G4	-0.254370692205285
PARVB	-0.183720405756308
ZNF281	0.281281303073711
CTSO	0.370543136910757
LOC100996437	0.162505899694995
CNOT8	0.176435218464767
TANC1	0.104911601085635
NPAS2	0.308635562957613
PWWP2A	0.170092939091042
PPP2R5E	0.37086464162117
SLC25A10	-0.137233914012552
SCYL2	0.282221354896465
GAA	-0.150432691670187
MCM2	-0.191284546415569
F2R	0.268034786061485
FEM1B	0.271803402045524
CHN2	0.50702120884907
PTPDC1	0.382817973602926
CCDC148	0.777663149871008
UAP1L1	0.361281171702065
MAP1LC3B2	-0.289570739632652
THAP9-AS1	0.463611438939019
ZNF880	0.282603561097932
HDHD3	0.102301572410494
VPS50	0.344273890380774
PPP2CA	0.1672381442627
JAK2	0.408027439516741
MCM3AP-AS1	0.220809951231108
QSOX1	-0.199810592951956
ALG12	-0.0614136029306631
PEAK1	0.272769311853043
STIL	0.153725185444815
CAMK2N1	0.374323075934923
BTD	-0.061550109817051
CWF19L2	0.0677049532629468
PNKP	-0.0342355358654016
FXR1	0.0585358048089173
ST3GAL6-AS1	0.332286015138997
MAPK1	-0.0987614752760573
INPP4A	0.0033288680684791
RCAN3	0.280300660116963
TFPT	-0.0677173087234184
CCAR2	-0.198337023869274
TECPR1	-0.00890399160150457
ZNF185	-0.158294947678266
TUBA1C	-0.225499769955928
AGER	-0.0746065710933881
TMEM19	0.373407781428976
ATP5O	-0.109168023021128
C14orf2	-0.136102539442136
TAF1D	0.232085633658094
FKBP14	0.321044244991226
UQCRQ	-0.18498797222149
LOC100128531	0.278265261142682
EDC4	-0.143928368262642
NEDD4	0.237276843957957
DXO	-0.226182928067038
TNFSF12-TNFSF13	0.488199590629718
EMC4	-0.158760738663269
SLC16A14	0.555375570968591
BBIP1	0.37106974242624
LY6E	-0.344418774455506
EPHA2	-0.258152523437276
MARCH4	-0.171923524318522
ZMYM1	0.627559159292484
SFT2D1	0.308475778461291
IER3	-0.181786365008693
SHKBP1	-0.286316578962485
HOXB-AS1	0.266700518132797
ORAOV1	0.160606951788526
NR1D1	0.207158782210186
ARL13B	0.19038417899945
FEZ2	0.239308536545551
ATPAF2	-0.209086625262374
PAFAH1B3	-0.158571564178144
MTX2	0.181064929031387
MBTD1	0.445425975944918
PLEKHM2	-0.189173354534515
MANBAL	-0.202840438295855
POMP	0.234101430716317
B4GALT7	-0.12891494099293
SBNO2	-0.0971131938707632
F8	0.527608875717347
ASXL2	0.0364261242183295
CYB561A3	-0.0961403334060575
UTRN	0.195256539623426
ARL2-SNX15	1.6618801081603
FUNDC2	-0.156639547743095
ACAP2	0.165739689816151
MRPS12	-0.270927521685408
ZNF568	0.243852077930975
SRGAP2	-0.0777199004099192
SYTL1	0.471107504534481
DUSP11	0.0653241858261655
POP7	-0.273457561978832
MRPL20	-0.152536477873002
BAG4	0.167117600573857
XIST	0.338692450222696
AHI1	0.365137033006863
MARK2P9	0.353675221568745
